product_id,product_type,timestamp,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_probability_pct,anomaly_score_pct,health_score,risk_tier
L56398,L,2026-01-07 09:39:00,297.7,308.8,1354.0,50.2,103.0,0.1670099234335099,19.76029560248082,83.2,NORMAL
L56400,L,2026-01-07 09:41:00,297.8,308.9,1282.0,58.1,108.0,0.7012198719099434,47.24394970678331,59.8,WATCH
L56403,L,2026-01-07 09:44:00,297.9,309.0,1382.0,43.9,116.0,0.8013066200397561,24.465651842656662,79.2,NORMAL
L56404,L,2026-01-07 09:45:00,297.9,309.0,1450.0,46.8,118.0,1.2101128754752417,22.565341764698886,80.8,NORMAL
L56405,L,2026-01-07 09:46:00,298.0,309.1,1820.0,23.6,120.0,0.339639917169726,44.24496740400406,62.4,WATCH
L56406,L,2026-01-07 09:47:00,298.0,309.1,1822.0,23.5,122.0,0.45214733082491515,20.477089609438394,82.6,NORMAL
L56407,L,2026-01-07 09:48:00,298.0,309.1,1473.0,44.3,124.0,0.4994694480264796,0.5066811583270969,99.5,NORMAL
L56410,L,2026-01-07 09:51:00,298.2,309.2,1922.0,22.6,132.0,1.0799293622276809,36.98700916956742,68.6,WATCH
L56411,L,2026-01-07 09:52:00,298.2,309.1,1539.0,36.5,134.0,0.8952732514522617,16.602343258228633,85.9,NORMAL
L56412,L,2026-01-07 09:53:00,298.2,309.1,1350.0,52.0,136.0,0.16033514871947413,25.157162038271156,78.6,NORMAL
L56413,L,2026-01-07 09:54:00,298.3,309.1,1403.0,45.1,138.0,5.640178093252538,14.648820692184843,87.5,NORMAL
L56414,L,2026-01-07 09:55:00,298.3,309.1,1904.0,20.3,140.0,0.6919709238967244,59.58158591126772,49.4,WARNING
L56416,L,2026-01-07 09:57:00,298.1,308.7,1556.0,31.6,145.0,0.8897820679789521,45.68416758658652,61.2,WATCH
L56421,L,2026-01-07 10:02:00,298.1,308.7,1683.0,29.1,161.0,15.148385915419848,37.28091342070793,68.3,WATCH
L56423,L,2026-01-07 10:04:00,298.3,308.8,1454.0,49.0,166.0,0.9457736344162705,35.446160700397186,69.9,WATCH
L56424,L,2026-01-07 10:05:00,298.3,308.8,1767.0,27.3,168.0,2.0474715126471996,49.6649791191932,57.8,WATCH
L56425,L,2026-01-07 10:06:00,298.3,308.9,1708.0,27.3,170.0,1.7129213443817737,41.12672369184179,65.0,WATCH
L56426,L,2026-01-07 10:07:00,298.3,308.9,1862.0,27.0,172.0,1.3950551965362843,37.14318017296283,68.4,WATCH
L56427,L,2026-01-07 10:08:00,298.3,308.9,1695.0,30.7,174.0,1.6417284614274799,47.8958000303168,59.3,WATCH
L56429,L,2026-01-07 10:10:00,298.3,309.0,1657.0,32.2,179.0,1.7344589592570618,16.739707627438925,85.8,NORMAL
L56434,L,2026-01-07 10:15:00,298.3,309.1,1616.0,31.1,195.0,1.7107692996451824,29.721820221686446,74.7,WATCH
L56435,L,2026-01-07 10:16:00,298.2,309.0,1651.0,31.5,197.0,1.4080819797482986,37.504374206577424,68.1,WATCH
L56436,L,2026-01-07 10:17:00,298.2,309.1,1569.0,35.2,199.0,2.1386070913975463,30.23919820761312,74.3,WATCH
L56440,L,2026-01-07 10:21:00,298.2,309.0,1377.0,57.8,8.0,1.0846119958665161,55.71136155861364,52.6,WATCH
L56443,L,2026-01-07 10:24:00,298.3,309.1,1593.0,40.1,18.0,0.2132934531436011,12.938897904908947,89.0,NORMAL
L56446,L,2026-01-07 10:27:00,298.2,308.9,1737.0,25.5,26.0,0.1655810278767186,26.694251296833865,77.3,NORMAL
L56447,L,2026-01-07 10:28:00,298.2,308.8,1362.0,57.3,28.0,2.052019293140348,27.81782264527231,76.4,NORMAL
L56448,L,2026-01-07 10:29:00,298.2,308.8,1666.0,31.5,30.0,0.10676526107206849,24.485064245195346,79.2,NORMAL
L56449,L,2026-01-07 10:30:00,298.2,308.8,1354.0,60.9,32.0,1.3193938276071742,46.22278422114644,60.7,WATCH
L56450,L,2026-01-07 10:31:00,298.2,308.8,1302.0,60.4,34.0,0.5380844830634196,51.54388801646872,56.2,WATCH
L56451,L,2026-01-07 10:32:00,298.2,308.7,1991.0,20.5,36.0,0.293635218116757,55.3997320156454,52.9,WATCH
L56452,L,2026-01-07 10:33:00,298.2,308.6,1353.0,54.1,38.0,0.23209484979717426,30.71745086043154,73.9,WATCH
L56454,L,2026-01-07 10:35:00,298.2,308.7,1428.0,54.9,45.0,1.2121352879962628,38.501840869631835,67.3,WATCH
L56455,L,2026-01-07 10:36:00,298.2,308.7,1605.0,29.4,47.0,0.643380091338488,40.575879245948656,65.5,WATCH
L56456,L,2026-01-07 10:37:00,298.1,308.7,1691.0,30.3,49.0,0.4454759920618682,30.547211732188867,74.0,WATCH
L56457,L,2026-01-07 10:38:00,298.2,308.7,1447.0,48.4,51.0,0.7830869563950236,20.76337513539975,82.4,NORMAL
L56461,L,2026-01-07 10:42:00,298.2,308.9,1336.0,45.0,66.0,0.16131780073116334,24.008247340759574,79.6,NORMAL
L56464,L,2026-01-07 10:45:00,298.2,308.9,1683.0,31.7,74.0,0.43689089075758264,12.395556476565291,89.5,NORMAL
L56466,L,2026-01-07 10:47:00,298.2,308.9,1605.0,32.0,79.0,0.39445280031469315,2.2713623835000805,98.1,NORMAL
L56467,L,2026-01-07 10:48:00,298.2,308.9,1709.0,28.1,81.0,0.7855214801561382,12.18078952420968,89.6,NORMAL
L56468,L,2026-01-07 10:49:00,298.2,308.9,1444.0,53.1,83.0,0.6742353075785047,24.396395306468538,79.3,NORMAL
L56469,L,2026-01-07 10:50:00,298.2,308.9,1367.0,45.0,85.0,0.148713255322807,5.559394612475097,95.3,NORMAL
L56470,L,2026-01-07 10:51:00,298.2,309.0,1418.0,44.2,87.0,1.7137393532045564,0.0,98.3,NORMAL
L56471,L,2026-01-07 10:52:00,298.2,309.0,1353.0,57.8,89.0,1.88283226869964,25.574680507547804,78.3,NORMAL
L56472,L,2026-01-07 10:53:00,298.2,309.0,1643.0,34.1,91.0,0.38306629031394046,0.5199298284840193,99.6,NORMAL
L56473,L,2026-01-07 10:54:00,298.3,309.1,1437.0,38.0,93.0,1.2054459923007483,4.58500236286148,96.1,NORMAL
L56474,L,2026-01-07 10:55:00,298.1,309.0,1437.0,36.2,95.0,2.947658147157621,2.4640456075154846,97.1,NORMAL
L56478,L,2026-01-07 10:59:00,298.1,308.9,1313.0,50.6,108.0,0.09159953704596654,23.96723557268033,79.6,NORMAL
L56480,L,2026-01-07 11:01:00,298.1,308.9,1367.0,41.9,113.0,0.08911286568957613,24.884411724957094,78.8,NORMAL
L56483,L,2026-01-07 11:04:00,298.2,309.0,1491.0,38.3,121.0,0.36675846946940677,22.278414830089314,81.1,NORMAL
L56484,L,2026-01-07 11:05:00,298.3,309.1,1537.0,43.0,123.0,0.34075156503764015,18.125678851041577,84.6,NORMAL
L56487,L,2026-01-07 11:08:00,298.3,309.1,1395.0,49.8,133.0,1.4022590890115807,22.14409603789097,81.2,NORMAL
L56488,L,2026-01-07 11:09:00,298.4,309.1,1423.0,48.0,135.0,1.8767404000375645,3.8200615299890273,96.8,NORMAL
L56489,L,2026-01-07 11:10:00,298.3,309.2,1562.0,37.6,137.0,0.4827557268395134,0.0,99.5,NORMAL
L56490,L,2026-01-07 11:11:00,298.4,309.3,1549.0,40.8,139.0,0.44429179350148523,10.209100316562282,91.3,NORMAL
L56491,L,2026-01-07 11:12:00,298.4,309.4,1540.0,43.2,141.0,0.2970728502178215,19.35820531164033,83.5,NORMAL
L56493,L,2026-01-07 11:14:00,298.5,309.4,1418.0,45.1,148.0,8.151180539387527,22.41027548681861,81.0,NORMAL
L56495,L,2026-01-07 11:16:00,298.5,309.5,1569.0,41.0,153.0,0.8249984329874129,24.502755221046954,79.2,NORMAL
L56497,L,2026-01-07 11:18:00,298.5,309.5,1480.0,38.1,160.0,4.776171801756966,24.089926562729183,79.5,NORMAL
L56498,L,2026-01-07 11:19:00,298.5,309.4,1364.0,44.5,162.0,0.3333931554298878,25.770603789962028,78.1,NORMAL
L56499,L,2026-01-07 11:20:00,298.5,309.4,1911.0,21.5,164.0,0.778684048328686,35.1649542473191,70.1,WATCH
L56500,L,2026-01-07 11:21:00,298.4,309.3,1409.0,43.1,166.0,1.0667161458712149,9.797268317217782,91.7,NORMAL
L56501,L,2026-01-07 11:22:00,298.4,309.2,1335.0,53.5,168.0,0.13093451653643395,30.95121656190297,73.7,WATCH
L56503,L,2026-01-07 11:24:00,298.6,309.4,1447.0,40.2,173.0,1.425969276526353,8.590836578911603,92.7,NORMAL
L56504,L,2026-01-07 11:25:00,298.6,309.3,1537.0,37.6,175.0,0.3661168519700977,11.055368632871284,90.6,NORMAL
L56506,L,2026-01-07 11:27:00,298.6,309.3,1677.0,31.2,180.0,0.8739638397810032,21.827137364621553,81.4,NORMAL
L56507,L,2026-01-07 11:28:00,298.5,309.2,1504.0,33.7,182.0,0.8860615438933499,7.760973724754599,93.4,NORMAL
L56509,L,2026-01-07 11:30:00,298.5,309.1,1474.0,41.3,189.0,1.332172108738808,11.741794995105016,90.0,NORMAL
L56511,L,2026-01-07 11:32:00,298.4,308.9,1496.0,37.9,194.0,1.8102911633032657,34.33771432134498,70.8,WATCH
L56513,L,2026-01-07 11:34:00,298.5,309.0,1450.0,40.5,199.0,1.7326251696042627,34.21360811531075,70.9,WATCH
L56514,L,2026-01-07 11:35:00,298.4,308.9,1402.0,44.8,201.0,10.383066266341366,29.506142416715548,74.9,WATCH
L56515,L,2026-01-07 11:36:00,298.4,308.9,1501.0,50.0,203.0,28.077604183213523,40.86249464116285,65.3,WATCH
L56516,L,2026-01-07 11:37:00,298.5,308.9,1725.0,31.9,205.0,25.777879543066295,33.98378443028422,71.1,WATCH
L56519,L,2026-01-07 11:40:00,298.5,309.0,1458.0,44.8,217.0,25.72568791385774,30.97803391050219,73.7,WATCH
L56524,L,2026-01-07 11:45:00,298.2,308.8,1616.0,33.7,16.0,0.13828589956980036,26.58317844629491,77.4,NORMAL
L56525,L,2026-01-07 11:46:00,298.2,308.8,1442.0,47.0,18.0,1.062649032372952,13.546798637723873,88.5,NORMAL
L56528,L,2026-01-07 11:49:00,298.2,308.7,1436.0,49.1,26.0,1.0587324114722767,17.988898424277583,84.7,NORMAL
L56530,L,2026-01-07 11:51:00,298.2,308.7,2186.0,17.8,31.0,0.22919011120531205,67.54477250113192,42.6,WARNING
L56531,L,2026-01-07 11:52:00,298.3,308.8,1645.0,30.4,33.0,0.9452637713421639,16.82665181175874,85.7,NORMAL
L56532,L,2026-01-07 11:53:00,298.2,308.7,1780.0,27.9,35.0,0.42547725356321336,33.42624936135814,71.6,WATCH
L56533,L,2026-01-07 11:54:00,298.2,308.8,1345.0,44.3,37.0,0.11625768289829155,13.824134874736286,88.2,NORMAL
L56535,L,2026-01-07 11:56:00,298.3,308.9,1708.0,28.0,42.0,0.33941422927444265,34.264094411231646,70.9,WATCH
L56536,L,2026-01-07 11:57:00,298.3,308.9,1270.0,52.7,44.0,0.13129875358463425,36.06644461756514,69.3,WATCH
L56538,L,2026-01-07 11:59:00,298.2,308.7,1407.0,45.1,49.0,1.6706379428962719,12.64006137825286,89.3,NORMAL
L56540,L,2026-01-07 12:01:00,298.0,308.6,1532.0,42.6,54.0,0.20540741531178677,23.864260087129395,79.7,NORMAL
L56541,L,2026-01-07 12:02:00,298.0,308.6,1610.0,33.1,56.0,0.08538862740124406,30.444120719059963,74.1,WATCH
L56543,L,2026-01-07 12:04:00,297.9,308.5,1519.0,34.3,61.0,0.23950285300066723,26.158859512224375,77.8,NORMAL
L56544,L,2026-01-07 12:05:00,297.9,308.5,1683.0,28.5,63.0,0.29113717510153164,43.794218829900075,62.8,WATCH
L56546,L,2026-01-07 12:07:00,298.0,308.5,1461.0,48.0,68.0,0.1937643640233636,12.550648402323247,89.3,NORMAL
L56547,L,2026-01-07 12:08:00,297.9,308.5,1472.0,45.1,70.0,0.6200827210430997,6.601100783295329,94.4,NORMAL
L56548,L,2026-01-07 12:09:00,297.7,308.4,1510.0,38.6,72.0,0.30025618227552375,9.007372261114801,92.3,NORMAL
L56551,L,2026-01-07 12:12:00,297.7,308.4,1289.0,51.3,82.0,0.046698641725194,16.329374364100254,86.1,NORMAL
L56552,L,2026-01-07 12:13:00,297.7,308.4,1487.0,41.4,84.0,0.13641411609556994,3.2311796641459756,97.3,NORMAL
L56553,L,2026-01-07 12:14:00,297.7,308.5,1453.0,45.5,86.0,0.7838717391001433,3.8284322930089827,96.7,NORMAL
L56558,L,2026-01-07 12:19:00,297.6,308.3,1816.0,28.8,106.0,0.5507025376820901,25.210804577130958,78.6,NORMAL
L56559,L,2026-01-07 12:20:00,297.5,308.2,1419.0,48.5,108.0,0.7583304304131563,27.06261267692819,77.0,NORMAL
L56560,L,2026-01-07 12:21:00,297.4,308.1,1435.0,45.7,110.0,0.5072109574120158,22.566739187125165,80.8,NORMAL
L56562,L,2026-01-07 12:23:00,297.5,308.2,1610.0,33.6,115.0,0.20846887974929024,8.477008672825056,92.8,NORMAL
L56569,L,2026-01-07 12:30:00,297.6,308.0,1258.0,57.4,139.0,0.17662462603062262,44.169068614106834,62.5,WATCH
L56572,L,2026-01-07 12:33:00,297.6,308.1,1437.0,46.3,149.0,1.8302212361090822,30.467610658205174,74.1,WATCH
L56574,L,2026-01-07 12:35:00,297.7,308.2,1334.0,53.0,156.0,0.11615494665965767,35.32417578252608,70.0,WATCH
L56575,L,2026-01-07 12:36:00,297.7,308.2,1500.0,39.9,158.0,1.094031264855003,19.683525006710948,83.3,NORMAL
L56576,L,2026-01-07 12:37:00,297.8,308.3,1498.0,47.3,160.0,0.3890358788501694,37.090286130195764,68.5,WATCH
L56579,L,2026-01-07 12:40:00,297.8,308.3,1477.0,44.8,170.0,0.6869730965202748,22.051592903258165,81.3,NORMAL
L56580,L,2026-01-07 12:41:00,297.7,308.2,1446.0,43.9,172.0,0.7564165862762363,19.45004527438624,83.5,NORMAL
L56582,L,2026-01-07 12:43:00,297.7,308.1,1734.0,30.7,177.0,0.5429981931320214,24.555561941288808,79.1,NORMAL
L56583,L,2026-01-07 12:44:00,297.7,308.1,1697.0,29.1,179.0,6.306294078011076,20.422821096610992,82.6,NORMAL
L56584,L,2026-01-07 12:45:00,297.7,308.2,2007.0,19.3,181.0,0.41766925018243584,65.15899987852708,44.6,WARNING
L56587,L,2026-01-07 12:48:00,297.8,308.3,1435.0,50.1,189.0,0.47470779421971804,45.30208028546604,61.5,WATCH
L56589,L,2026-01-07 12:50:00,298.0,308.5,1664.0,28.3,196.0,2.2764516664972407,55.966877849123954,52.4,WATCH
L56591,L,2026-01-07 12:52:00,298.0,308.5,1404.0,46.6,201.0,9.232312209609708,76.15889072991862,35.3,WARNING
L56592,L,2026-01-07 12:53:00,298.0,308.5,1702.0,26.7,203.0,20.147589623218536,83.45167650522406,29.1,WARNING
L56593,L,2026-01-07 12:54:00,298.1,308.6,1439.0,44.9,205.0,69.2737605315874,71.32859003963206,30.7,WARNING
L56594,L,2026-01-07 12:55:00,298.1,308.6,1354.0,53.9,207.0,84.70032336621621,86.12449982602988,15.3,CRITICAL
L56598,L,2026-01-07 12:59:00,298.0,308.4,1432.0,46.2,11.0,1.9023597236272833,35.06067105891517,70.2,WATCH
L56599,L,2026-01-07 13:00:00,298.0,308.4,1911.0,22.0,13.0,0.6827953585024609,82.4300119434253,29.9,WARNING
L56600,L,2026-01-07 13:01:00,298.0,308.4,1472.0,42.0,15.0,0.1396915722426044,30.047102115910523,74.5,WATCH
L56602,L,2026-01-07 13:03:00,298.1,308.5,1665.0,29.6,20.0,0.35126614802680267,20.131487229697136,82.9,NORMAL
L56603,L,2026-01-07 13:04:00,298.1,308.5,1676.0,30.5,22.0,0.3646673530458368,18.173522404430162,84.6,NORMAL
L56606,L,2026-01-07 13:07:00,298.1,308.7,1341.0,55.7,30.0,1.0113724348756952,21.50489616112775,81.7,NORMAL
L56607,L,2026-01-07 13:08:00,298.2,308.8,1540.0,34.8,32.0,0.6949493081743584,19.853006994560374,83.1,NORMAL
L56609,L,2026-01-07 13:10:00,298.2,308.8,1498.0,36.0,39.0,1.460151507765171,14.557998573367806,87.6,NORMAL
L56610,L,2026-01-07 13:11:00,298.1,308.7,1671.0,28.8,41.0,3.9049062265602585,23.541132926461273,80.0,NORMAL
L56611,L,2026-01-07 13:12:00,298.0,308.6,1430.0,57.0,43.0,2.384788800706869,33.99426294056042,71.1,WATCH
L56612,L,2026-01-07 13:13:00,298.0,308.7,1619.0,40.1,45.0,0.2738915245157128,7.623956491260205,93.5,NORMAL
L56614,L,2026-01-07 13:15:00,298.0,308.6,1626.0,33.3,50.0,0.22331629225489374,10.455906726284107,91.1,NORMAL
L56615,L,2026-01-07 13:16:00,298.0,308.7,1443.0,49.3,52.0,0.7761614199455718,8.847745208292151,92.5,NORMAL
L56616,L,2026-01-07 13:17:00,298.0,308.6,1481.0,42.5,54.0,0.1775226984657006,2.0951864850370154,98.2,NORMAL
L56621,L,2026-01-07 13:22:00,298.1,308.8,1432.0,43.4,68.0,1.465767561882618,5.941592976639396,94.9,NORMAL
L56624,L,2026-01-07 13:25:00,298.1,308.9,2136.0,15.9,78.0,0.7063594531863381,72.34805784879312,38.5,WARNING
L56628,L,2026-01-07 13:29:00,298.2,309.0,1780.0,29.3,91.0,0.4409979359931769,34.72304601671435,70.5,WATCH
L56634,L,2026-01-07 13:35:00,298.4,309.2,1583.0,35.4,112.0,2.103948072084145,34.713451006616616,70.5,WATCH
L56635,L,2026-01-07 13:36:00,298.5,309.2,1983.0,20.2,114.0,2.1049933404916406,69.71896703278219,40.7,WARNING
L56636,L,2026-01-07 13:37:00,298.5,309.3,1630.0,33.3,116.0,1.783349411528124,39.205711733411746,66.7,WATCH
L56638,L,2026-01-07 13:39:00,298.4,309.1,1417.0,40.6,121.0,1.6808129135786893,29.19754405717282,75.2,NORMAL
L56639,L,2026-01-07 13:40:00,298.4,309.1,1579.0,36.1,123.0,0.8599639888397178,15.386048005339248,86.9,NORMAL
L56642,L,2026-01-07 13:43:00,298.5,309.3,1570.0,40.1,131.0,0.6866580512670653,26.18166139349718,77.7,NORMAL
L56644,L,2026-01-07 13:45:00,298.6,309.4,1440.0,48.2,136.0,3.9685855311863,38.27279340945604,67.5,WATCH
L56646,L,2026-01-07 13:47:00,298.6,309.4,1471.0,48.0,141.0,1.0810166014217912,18.18762837943163,84.5,NORMAL
L56647,L,2026-01-07 13:48:00,298.6,309.3,1702.0,27.6,143.0,0.854304885437869,9.662816601545607,91.8,NORMAL
L56648,L,2026-01-07 13:49:00,298.6,309.4,1375.0,55.4,145.0,2.235617251490506,21.943682640820413,81.3,NORMAL
L56649,L,2026-01-07 13:50:00,298.6,309.4,1698.0,33.2,147.0,0.5014309151004323,7.456773933330566,93.7,NORMAL
L56653,L,2026-01-07 13:54:00,298.7,309.5,1446.0,40.0,160.0,0.5795744454283291,4.6499214335885934,96.0,NORMAL
L56655,L,2026-01-07 13:56:00,298.8,309.6,1523.0,41.9,165.0,0.5933903949047165,7.331252668674905,93.8,NORMAL
L56658,L,2026-01-07 13:59:00,298.8,309.6,1890.0,24.0,173.0,1.407394485557415,28.39680625208546,75.9,NORMAL
L56661,L,2026-01-07 14:02:00,298.9,309.6,1365.0,50.9,183.0,0.20408256197007374,24.977158163277878,78.8,NORMAL
L56664,L,2026-01-07 14:05:00,298.9,309.6,1663.0,33.7,195.0,1.7502843926603502,8.609741941810341,92.7,NORMAL
L56665,L,2026-01-07 14:06:00,298.9,309.6,1589.0,34.2,197.0,0.8523238683745823,8.077826634643396,93.1,NORMAL
L56667,L,2026-01-07 14:08:00,298.9,309.6,1583.0,39.8,202.0,1.2441159687122403,15.21535648673683,87.1,NORMAL
L56669,L,2026-01-07 14:10:00,298.9,309.7,1407.0,41.9,207.0,26.15358948149919,18.66743773529552,73.8,WATCH
L56672,L,2026-01-07 14:13:00,299.1,309.9,1586.0,36.6,215.0,59.15582153100919,23.317607547526432,40.8,WARNING
L56673,L,2026-01-07 14:14:00,299.1,309.8,1398.0,55.4,217.0,97.1105301857974,61.59061412612714,2.9,CRITICAL
L56674,L,2026-01-07 14:15:00,299.2,309.9,1516.0,41.4,219.0,14.634561781811431,29.112099998627688,75.3,NORMAL
L56679,L,2026-01-07 14:20:00,299.2,310.1,1534.0,37.7,10.0,1.1664343969612256,46.05642067822613,60.9,WATCH
L56680,L,2026-01-07 14:21:00,299.2,310.2,1697.0,30.6,12.0,0.9427656963033051,54.80886403303038,53.4,WATCH
L56681,L,2026-01-07 14:22:00,299.3,310.3,1396.0,47.4,14.0,5.998958755526343,51.85373779513084,55.9,WATCH
L56682,L,2026-01-07 14:23:00,299.3,310.2,1495.0,49.2,16.0,1.8445387307223282,57.20613801092479,51.4,WATCH
L56684,L,2026-01-07 14:25:00,299.2,310.3,1440.0,47.0,21.0,17.730716405008014,49.5487802220383,57.9,WATCH
L56685,L,2026-01-07 14:26:00,299.2,310.3,1429.0,40.1,23.0,10.720310689261925,41.14597673186861,65.0,WATCH
L56687,L,2026-01-07 14:28:00,299.3,310.5,1505.0,38.8,30.0,2.9875012210424896,48.671120173271056,58.6,WATCH
L56688,L,2026-01-07 14:29:00,299.2,310.4,1611.0,36.4,32.0,1.5746907163556798,43.74542744336067,62.8,WATCH
L56691,L,2026-01-07 14:32:00,299.1,310.3,1449.0,40.7,40.0,0.8419820765276179,31.051707394221257,73.6,WATCH
L56692,L,2026-01-07 14:33:00,299.0,310.2,1575.0,37.8,42.0,0.49016518820558963,38.41806618414388,67.3,WATCH
L56694,L,2026-01-07 14:35:00,299.0,310.1,1416.0,45.9,47.0,1.7336304995097898,34.412713690337505,70.7,WATCH
L56695,L,2026-01-07 14:36:00,299.0,310.2,1682.0,28.8,49.0,2.1980950192991786,37.0490860366999,68.5,WATCH
L56696,L,2026-01-07 14:37:00,298.9,310.1,1341.0,54.5,51.0,2.8890758160092385,39.37791547794508,66.5,WATCH
L56697,L,2026-01-07 14:38:00,298.9,310.1,1523.0,39.1,53.0,0.5160245293732317,17.614627004741862,85.0,NORMAL
L56698,L,2026-01-07 14:39:00,299.0,310.1,1580.0,41.9,55.0,0.5506866424929774,25.074063207183578,78.7,NORMAL
L56699,L,2026-01-07 14:40:00,299.0,310.1,1531.0,36.0,57.0,2.160520419993559,23.87726545971806,79.7,NORMAL
L56700,L,2026-01-07 14:41:00,299.0,310.1,1375.0,48.9,59.0,0.8546269781295629,38.008786227402794,67.7,WATCH
L56703,L,2026-01-07 14:44:00,299.0,310.2,1494.0,40.6,67.0,1.2001476858443993,11.982065503879115,89.8,NORMAL
L56705,L,2026-01-07 14:46:00,299.1,310.3,1411.0,42.1,74.0,2.3621465976753977,17.237975481559502,85.3,NORMAL
L56707,L,2026-01-07 14:48:00,299.1,310.4,1550.0,43.9,79.0,0.33075760953282946,10.350216153766105,91.2,NORMAL
L56709,L,2026-01-07 14:50:00,299.1,310.3,1459.0,46.7,84.0,0.35765099849198584,12.001685110780134,89.8,NORMAL
L56711,L,2026-01-07 14:52:00,299.2,310.5,1458.0,44.1,91.0,0.43445746962554294,16.93497038926659,85.6,NORMAL
L56712,L,2026-01-07 14:53:00,299.2,310.5,1384.0,48.7,93.0,1.7003135440639274,30.352264281289614,74.2,WATCH
L56713,L,2026-01-07 14:54:00,299.2,310.5,1705.0,29.5,95.0,0.26896725963145124,36.76869355336621,68.7,WATCH
L56714,L,2026-01-07 14:55:00,299.3,310.6,1443.0,45.7,97.0,9.676912933702802,29.147525146097784,75.2,NORMAL
L56716,L,2026-01-07 14:57:00,299.3,310.5,1818.0,26.0,102.0,0.24972146630613778,18.590635821314354,84.2,NORMAL
L56718,L,2026-01-07 14:59:00,299.3,310.6,1480.0,45.1,107.0,0.346119455729449,11.313935691252576,90.4,NORMAL
L56719,L,2026-01-07 15:00:00,299.4,310.8,1424.0,47.7,109.0,1.0501774683634275,27.838938909333216,76.3,NORMAL
L56722,L,2026-01-07 15:03:00,299.6,310.9,1716.0,28.5,117.0,0.3718053687117988,33.03421180147084,71.9,WATCH
L56724,L,2026-01-07 15:05:00,299.6,311.0,1708.0,31.0,122.0,0.7252478321794,28.91011329343519,75.4,NORMAL
L56725,L,2026-01-07 15:06:00,299.6,311.0,1430.0,38.3,124.0,1.8147120952316969,24.239146850268302,79.4,NORMAL
L56727,L,2026-01-07 15:08:00,299.6,311.1,1679.0,30.7,129.0,0.8154725485126718,48.601293449700826,58.7,WATCH
L56728,L,2026-01-07 15:09:00,299.6,311.1,1521.0,37.2,131.0,0.5761603337680026,43.52437675070935,63.0,WATCH
L56731,L,2026-01-07 15:12:00,299.4,310.8,1391.0,48.9,139.0,0.3810427253490103,38.52153914509029,67.3,WATCH
L56733,L,2026-01-07 15:14:00,299.3,310.7,1495.0,39.2,144.0,0.5682191195215697,27.09914714432942,77.0,NORMAL
L56736,L,2026-01-07 15:17:00,299.5,310.8,1374.0,48.3,154.0,0.2036563766101267,25.462956530048302,78.4,NORMAL
L56739,L,2026-01-07 15:20:00,299.5,310.9,1496.0,38.5,162.0,3.3111600671223815,31.017622634077956,73.6,WATCH
L56740,L,2026-01-07 15:21:00,299.6,310.9,1487.0,42.5,164.0,2.7543887989690896,30.72902684037997,73.9,WATCH
L56741,L,2026-01-07 15:22:00,299.6,310.9,1853.0,26.3,166.0,1.421862566140684,43.47482993148809,63.0,WATCH
L56744,L,2026-01-07 15:25:00,299.8,311.1,1820.0,24.9,174.0,0.9084394504599488,25.749877258865833,78.1,NORMAL
L56746,L,2026-01-07 15:27:00,299.8,311.1,1603.0,35.1,179.0,1.812956107213292,19.833688821357192,83.1,NORMAL
L56747,L,2026-01-07 15:28:00,299.8,311.1,1412.0,42.5,181.0,2.0978645329753074,21.321512805541154,81.9,NORMAL
L56748,L,2026-01-07 15:29:00,299.8,311.1,1588.0,38.0,183.0,1.934282081431223,19.875526935375596,83.1,NORMAL
L56750,L,2026-01-07 15:31:00,299.7,310.9,1384.0,48.2,188.0,2.197847823574333,41.40979849526742,64.8,WATCH
L56751,L,2026-01-07 15:32:00,299.7,310.8,1589.0,36.0,190.0,0.8060634466255725,33.14495409280514,71.8,WATCH
L56753,L,2026-01-07 15:34:00,299.7,310.9,1491.0,40.1,195.0,1.5518194345314418,28.906924549281676,75.4,NORMAL
L56756,L,2026-01-07 15:37:00,299.6,310.7,1922.0,23.3,205.0,17.99950731458733,50.50924808313243,57.1,WATCH
L56758,L,2026-01-07 15:39:00,299.4,310.7,1551.0,41.2,3.0,0.3101108625904467,35.25261361460284,70.0,WATCH
L56759,L,2026-01-07 15:40:00,299.5,310.7,1589.0,33.5,5.0,0.22413796852842716,26.51951255196559,77.5,NORMAL
L56761,L,2026-01-07 15:42:00,299.4,310.6,1418.0,53.1,10.0,0.5377455897779074,37.445156060116645,68.2,WATCH
L56763,L,2026-01-07 15:44:00,299.3,310.5,1281.0,59.8,15.0,0.3561645564808687,55.21475598350314,53.1,WATCH
L56764,L,2026-01-07 15:45:00,299.3,310.5,1529.0,41.3,17.0,0.13550709321521992,19.65194247918664,83.3,NORMAL
L56766,L,2026-01-07 15:47:00,299.4,310.6,1348.0,54.5,22.0,0.19599875552640572,36.10432673237538,69.3,WATCH
L56769,L,2026-01-07 15:50:00,299.2,310.4,1472.0,43.3,32.0,0.1682012700968465,12.907898501104945,89.0,NORMAL
L56771,L,2026-01-07 15:52:00,299.2,310.4,1570.0,37.3,37.0,0.23424736423133635,47.051748151223755,60.0,WATCH
L56772,L,2026-01-07 15:53:00,299.2,310.4,1379.0,46.8,39.0,0.7314152476405864,38.300732840364816,67.4,WATCH
