udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,timestamp,temp_diff_k,power_watts,strain_index,rolling_mean_process_temp_15,rolling_std_process_temp_15,rolling_mean_speed_15,rolling_std_speed_15,rolling_mean_torque_15,rolling_std_torque_15,torque_slope_5,temp_slope_5,anomaly_score_pct,is_anomaly,failure_probability_pct,predicted_failure,health_score,risk_tier
5864,M20723,M,301.4,311.1,1758.0,25.4,88.0,0,0,0,0,0,0,2026-01-05 01:44:00,9.700000000000045,4676.072169309191,2235.2,310.9866666666666,0.09154754164553232,1557.8666666666666,132.5544991243066,37.08666666666667,9.27075791836632,-3.8200000000000003,0.02000000000000455,18.757758588312328,0,0.3473436358995457,0,84.1,NORMAL
5865,M20724,M,301.4,311.0,1486.0,36.5,91.0,0,0,0,0,0,0,2026-01-05 01:45:00,9.600000000000023,5679.894797935226,3321.5,310.9733333333333,0.070373155057707,1561.3333333333333,129.73360984652365,36.34666666666667,8.80282963164739,0.5799999999999997,0.0,4.160158187428905,0,0.3624402879875646,0,96.5,NORMAL
5866,M20725,M,301.5,311.1,1402.0,40.0,94.0,0,0,0,0,0,0,2026-01-05 01:46:00,9.600000000000023,5872.68386711052,3760.0,310.97333333333336,0.070373155057707,1550.8,136.10720564530055,36.66,8.846452073329393,1.3799999999999997,0.0400000000000091,18.588735821653522,0,0.8602918158686117,0,84.2,NORMAL
5867,L53046,L,301.5,311.1,1459.0,45.1,97.0,0,0,0,0,0,0,2026-01-05 01:47:00,9.600000000000023,6890.65413465322,4374.7,310.9800000000001,0.07745966692667965,1543.2,137.94936959417183,37.480000000000004,9.031231524943987,-0.5200000000000002,0.02000000000000455,4.265067041041603,0,0.777706794181722,0,96.4,NORMAL
5868,L53047,L,301.5,311.0,1494.0,45.3,99.0,0,0,0,0,0,0,2026-01-05 01:48:00,9.5,7087.244530939358,4484.7,310.9866666666666,0.07432233529833336,1522.9333333333334,118.85072670411606,39.01333333333333,8.18246091751529,0.9399999999999992,0.0,4.998466151104429,0,0.7230157278005342,0,95.8,NORMAL
5869,L53048,L,301.5,311.1,1731.0,27.9,101.0,0,0,0,0,0,0,2026-01-05 01:49:00,9.600000000000023,5057.430101528456,2817.8999999999996,310.9933333333333,0.07988086367420973,1533.8666666666666,130.19593293333702,38.53333333333333,8.627503087441246,0.5,0.0,11.732598729786933,0,0.5394713755136129,0,90.0,NORMAL
5870,L53049,L,301.5,311.1,2076.0,18.7,103.0,0,0,0,0,0,0,2026-01-05 01:50:00,9.600000000000023,4065.3465574513357,1926.1,311.0066666666667,0.07988086367417042,1577.8666666666666,186.75609252508545,36.22666666666667,9.014152893142663,-3.56,0.02000000000000455,54.737930455786724,0,0.20874701124765035,0,53.5,WATCH
5871,L53050,L,301.5,311.1,2055.0,16.8,105.0,0,0,0,0,0,0,2026-01-05 01:51:00,9.600000000000023,3615.3448257511336,1764.0,311.02000000000004,0.07745966692655314,1619.9333333333334,218.06403602961032,34.333333333333336,9.93073631759119,-4.64,0.0,72.91932684400203,0,0.18553971267026437,0,38.0,WARNING
5872,L53051,L,301.5,311.1,1469.0,49.5,107.0,0,0,0,0,0,0,2026-01-05 01:52:00,9.600000000000023,7614.74935340362,5296.5,311.03333333333336,0.0723746864481076,1611.3333333333333,221.50738996594077,35.24,10.676797272590706,0.8799999999999997,0.0,24.613022070284227,0,0.30742226126108146,0,79.1,NORMAL
5873,M20732,M,301.5,311.0,1504.0,42.6,109.0,0,0,0,0,0,0,2026-01-05 01:53:00,9.5,6709.43659841865,4643.400000000001,311.04,0.06324555320623933,1594.2666666666667,219.08363265026892,36.486666666666665,10.344692681112686,-0.5399999999999991,0.0,12.993873154121454,0,0.30551177083151454,0,89.0,NORMAL
5874,M20733,M,301.5,311.1,1396.0,43.5,112.0,0,0,0,0,0,0,2026-01-05 01:54:00,9.600000000000023,6359.211849396459,4872.0,311.04666666666674,0.06399404734503379,1597.4666666666667,215.55173945239275,36.419999999999995,10.292452158187142,3.12,0.0,19.411094050378157,0,0.6847677690092525,0,83.5,NORMAL
5875,M20734,M,301.5,311.1,1660.0,33.8,115.0,0,0,0,0,0,0,2026-01-05 01:55:00,9.600000000000023,5875.6160202538695,3886.9999999999995,311.05333333333334,0.06399404734500927,1605.3333333333333,215.53609795996863,36.43333333333333,10.288666904252777,3.0199999999999996,0.0,24.764961211498136,0,0.14191684168098676,0,78.9,NORMAL
5876,M20735,M,301.5,311.0,1577.0,39.7,118.0,0,0,0,0,0,0,2026-01-05 01:56:00,9.5,6556.179236801028,4684.6,311.06,0.050709255287194006,1606.0666666666666,215.4113893615338,36.87333333333333,10.277052569866958,4.58,-0.02000000000000455,29.40703738254816,0,0.13937085388628545,0,75.0,NORMAL
5877,L53056,L,301.5,311.1,1426.0,52.1,121.0,0,0,0,0,0,0,2026-01-05 01:57:00,9.600000000000023,7780.112318713074,6304.1,311.06666666666666,0.04879500365101317,1597.5333333333333,220.10545091798463,37.166666666666664,10.66366773318678,0.5200000000000002,0.0,24.65291694836735,0,1.1985786999343595,0,79.0,NORMAL
5878,L53057,L,301.5,311.1,1458.0,41.4,123.0,0,0,0,0,0,0,2026-01-05 01:58:00,9.600000000000023,6321.010082728806,5092.2,311.0733333333334,0.045773770825497884,1596.7333333333333,220.62329454352258,37.22,10.68404685233346,-0.24000000000000057,0.02000000000000455,16.57731476723586,0,0.6635573244514653,0,85.9,NORMAL
5879,L53058,L,301.4,311.0,1533.0,45.8,125.0,0,0,0,0,0,0,2026-01-05 01:59:00,9.600000000000023,7352.520614608479,5725.0,311.06666666666666,0.04879500365101317,1581.7333333333333,216.48571931346137,38.580000000000005,10.36561623831399,0.4599999999999994,-0.02000000000000455,9.385943800711537,0,0.43947805787919747,0,92.0,NORMAL
5880,L53059,L,301.4,311.0,1701.0,28.4,127.0,0,0,0,0,0,0,2026-01-05 02:00:00,9.600000000000023,5058.843818222572,3606.7999999999997,311.06666666666666,0.04879500365101317,1596.0666666666666,216.81179022588282,38.04,10.68769653119212,-1.0799999999999996,-0.02000000000000455,16.10414954610514,0,0.5524002507949182,0,86.3,NORMAL
5881,L53060,L,301.5,311.1,1434.0,49.6,129.0,0,0,0,0,0,0,2026-01-05 02:01:00,9.600000000000023,7448.339190542969,6398.400000000001,311.06666666666666,0.04879500365101317,1598.2,214.91499980889404,38.68,11.093189673978165,1.9799999999999998,0.02000000000000455,27.19065256242756,0,2.5193873423910778,0,76.9,NORMAL
5882,L53061,L,301.4,311.1,1952.0,22.7,131.0,0,0,0,0,0,0,2026-01-05 02:02:00,9.700000000000045,4640.174237254172,2973.7,311.06666666666666,0.04879500365101317,1631.0666666666666,229.32088144489987,37.18666666666666,11.660425541528198,-5.880000000000001,0.0,64.15655045770258,0,0.982524572909733,0,45.5,WARNING
5883,L53062,L,301.4,311.1,1469.0,36.9,133.0,0,0,0,0,0,0,2026-01-05 02:03:00,9.700000000000045,5676.449517991789,4907.7,311.0733333333333,0.045773770825497884,1629.4,230.4761530893301,36.62666666666667,11.442618747888242,-0.9,0.0,26.243833286124314,0,0.6770008592880014,0,77.7,NORMAL
5884,L53063,L,301.4,311.1,1800.0,26.0,135.0,0,0,0,0,0,0,2026-01-05 02:04:00,9.700000000000045,4900.884539600077,3510.0,311.0733333333334,0.045773770825497884,1634.0,233.3198295412157,36.5,11.556074469423294,-3.9599999999999995,0.02000000000000455,46.08559540795438,0,0.5213719220649152,0,60.8,WATCH
5885,M20744,M,301.3,311.1,1438.0,43.0,137.0,0,0,0,0,0,0,2026-01-05 02:05:00,9.800000000000011,6475.241338069042,5891.0,311.0733333333334,0.045773770825497884,1591.4666666666667,203.19760497276184,38.120000000000005,10.541225193089629,2.9200000000000004,0.02000000000000455,12.495557366979321,0,1.0869140570854139,0,89.4,NORMAL
5886,L53065,L,301.3,311.1,1647.0,28.2,140.0,0,0,0,0,0,0,2026-01-05 02:06:00,9.800000000000011,4863.750914434647,3948.0,311.0733333333334,0.045773770825497884,1564.2666666666667,159.2780438042094,38.879999999999995,9.222813329688737,-4.28,0.0,19.202677063583128,0,0.9096718264429825,0,83.7,NORMAL
5887,L53066,L,301.4,311.1,1494.0,41.9,142.0,0,0,0,0,0,0,2026-01-05 02:07:00,9.700000000000045,6555.310062833534,5949.8,311.0733333333334,0.045773770825497884,1565.9333333333334,158.3380049436148,38.37333333333333,8.796628141888542,3.84,0.0,8.451925819485503,0,0.25115896706993374,0,92.8,NORMAL
5888,H35301,H,301.4,311.1,1445.0,41.4,144.0,0,0,0,0,0,0,2026-01-05 02:08:00,9.700000000000045,6264.649910523406,5961.599999999999,311.08000000000004,0.041403933564697334,1562.0,160.7015867998834,38.29333333333334,8.760827314705733,0.9,0.0,2.0090000256394203,0,1.153168292392829,0,98.3,NORMAL
5889,M20748,M,301.5,311.1,1507.0,38.6,149.0,0,0,0,0,0,0,2026-01-05 02:09:00,9.600000000000023,6091.569099261634,5751.400000000001,311.08,0.041403933564697334,1569.4,154.96488081405607,37.96666666666667,8.643384478206105,2.5200000000000005,0.0,7.469492187054333,0,0.7376730018721688,0,93.7,NORMAL
5890,M20749,M,301.4,311.0,1234.0,55.8,152.0,0,0,0,0,0,0,2026-01-05 02:10:00,9.600000000000023,7210.709122225436,8481.6,311.0733333333334,0.045773770825497884,1541.0,174.92529017514303,39.43333333333333,9.689144637661368,2.5599999999999996,-0.02000000000000455,26.350968012041292,0,0.33511280456571907,0,77.6,NORMAL
5891,L53070,L,301.4,311.0,1634.0,32.6,155.0,0,0,0,0,0,0,2026-01-05 02:11:00,9.600000000000023,5578.253803616085,5053.0,311.0733333333334,0.045773770825497884,1544.8,176.3763022630897,38.96000000000001,9.847320157571438,0.8800000000000004,-0.02000000000000455,6.683064499893394,0,0.4641154146689805,0,94.3,NORMAL
5892,L53071,L,301.4,311.0,1334.0,53.3,157.0,0,0,0,0,0,0,2026-01-05 02:12:00,9.600000000000023,7445.804972469072,8368.1,311.06666666666666,0.04879500365101317,1538.6666666666667,182.3026003523784,39.04,9.965855995060542,2.28,-0.02000000000000455,25.06515006886397,0,0.2039451181398067,0,78.7,NORMAL
5893,L53072,L,301.4,311.1,1472.0,44.5,159.0,0,0,0,0,0,0,2026-01-05 02:13:00,9.700000000000045,6859.562839358193,7075.5,311.06666666666666,0.04879500365101317,1539.6,181.89549589963,39.24666666666667,10.05007936476591,0.6200000000000003,0.0,6.282915048863077,0,0.46702054481258,0,94.7,NORMAL
5894,M20753,M,301.3,311.0,1410.0,52.7,161.0,0,0,0,0,0,0,2026-01-05 02:14:00,9.699999999999989,7781.410843676559,8484.7,311.06666666666666,0.04879500365101317,1531.4,184.96092251376749,39.70666666666667,10.51845090894128,2.8200000000000003,-0.02000000000000455,19.004544756607608,0,2.8925619130578433,0,83.8,NORMAL
5895,L53074,L,301.2,310.9,1597.0,37.9,164.0,0,0,0,0,0,0,2026-01-05 02:15:00,9.699999999999989,6338.299314299063,6215.599999999999,311.06,0.06324555320615774,1524.4666666666667,180.03288059473823,40.34,10.065272688095044,-3.5799999999999996,-0.02000000000000455,8.619625014777386,0,0.3325799848804129,0,92.7,NORMAL
5896,M20755,M,301.2,310.9,1460.0,46.7,166.0,0,0,0,0,0,0,2026-01-05 02:16:00,9.699999999999989,7140.0023435686435,7752.200000000001,311.04666666666674,0.07432233529813209,1526.2,179.2230055385939,40.14666666666666,9.901216856431995,2.8200000000000003,-0.02000000000000455,5.220096878643564,0,0.8991312376943623,0,95.6,NORMAL
5897,L53076,L,301.1,310.8,1274.0,55.7,169.0,0,0,0,0,0,0,2026-01-05 02:17:00,9.699999999999989,7431.102318850272,9413.300000000001,311.02666666666664,0.09611501047422229,1481.0,146.7130337963069,42.34666666666667,9.401357551413547,0.48000000000000115,-0.039999999999997725,43.570165194070775,0,0.05803605912697825,0,63.0,WATCH
5898,M20757,M,301.0,310.7,1517.0,40.2,171.0,0,0,0,0,0,0,2026-01-05 02:18:00,9.699999999999989,6386.16671436426,6874.200000000001,311.0,0.125356634107086,1484.2,146.95587287152054,42.56666666666667,9.302892535325027,-0.8599999999999994,-0.08000000000000682,26.28665995091875,0,0.2803992046122414,0,77.7,NORMAL
5899,L53078,L,301.0,310.7,1300.0,57.2,174.0,0,0,0,0,0,0,2026-01-05 02:19:00,9.699999999999989,7786.960990697901,9952.800000000001,310.97333333333336,0.14375905768696542,1450.8666666666666,125.32179531492098,44.64666666666666,8.80907540686337,0.9,-0.060000000000002274,70.89769763363908,0,0.26184758365918137,0,39.7,WARNING
5900,H35313,H,300.9,310.6,1686.0,27.7,176.0,0,0,0,0,0,0,2026-01-05 02:20:00,9.700000000000045,4890.642947549374,4875.2,310.93999999999994,0.16818357317554727,1467.4,139.1041747345265,43.626666666666665,9.838950776426744,-2.04,-0.05999999999999091,50.316019385405575,0,0.346189061571128,0,57.2,WATCH
5901,M20760,M,300.9,310.7,1485.0,41.0,181.0,0,0,0,0,0,0,2026-01-05 02:21:00,9.800000000000011,6375.862290460485,7421.0,310.91333333333336,0.1726543477874447,1456.6,130.1657185503032,44.480000000000004,8.917334643426406,-1.1400000000000006,-0.039999999999997725,39.24517781394055,0,0.9970334581750306,0,66.6,WATCH
5902,L53081,L,301.0,310.7,1464.0,45.8,184.0,0,0,0,0,0,0,2026-01-05 02:22:00,9.699999999999989,7021.58524447933,8427.199999999999,310.88666666666666,0.17265434778745836,1454.6,129.77992360697039,44.74,8.893561073688312,-1.980000000000001,-0.02000000000000455,47.49330525029533,0,0.8227042153642594,0,59.6,WATCH
5903,L53082,L,300.9,310.6,1598.0,35.4,186.0,0,0,0,0,0,0,2026-01-05 02:23:00,9.700000000000045,5923.9127713150565,6584.4,310.85333333333335,0.17674302033882208,1464.8,134.88365356855627,44.339999999999996,9.184676679899047,-0.9600000000000009,-0.01999999999999318,31.11924769341772,0,1.0341099727241805,0,73.5,WATCH
5904,L53083,L,300.9,310.5,1894.0,21.9,188.0,0,0,0,0,0,0,2026-01-05 02:24:00,9.600000000000023,4343.62883470632,4117.2,310.81333333333333,0.18464895909708373,1490.6,174.67471809869608,43.226666666666674,10.800229274462122,-7.0600000000000005,-0.039999999999997725,75.32496141857172,0,1.063561134224244,0,36.0,WARNING
5905,M20764,M,300.8,310.5,1330.0,59.0,190.0,0,0,0,0,0,0,2026-01-05 02:25:00,9.699999999999989,8217.359184239702,11210.0,310.78,0.19346465162653037,1497.0,166.15225375712816,43.440000000000005,11.093936567847534,6.26,-0.02000000000000455,76.81827348124617,1,51.257357114872256,1,34.7,WARNING
5906,H35319,H,300.8,310.5,1582.0,31.1,193.0,0,0,0,0,0,0,2026-01-05 02:26:00,9.699999999999989,5152.232895838285,6002.3,310.74666666666667,0.1959105724083334,1493.5333333333333,163.6127250843453,43.339999999999996,11.204833140849617,-1.9799999999999998,-0.039999999999997725,40.88964934916957,0,0.6053455853799385,0,65.2,WATCH
5907,L53086,L,300.7,310.3,1533.0,35.6,198.0,0,0,0,0,0,0,2026-01-05 02:27:00,9.600000000000023,5715.059691704408,7048.8,310.7,0.2138089935309124,1506.8,157.7145703931225,42.16,11.011344799147427,-2.039999999999999,-0.07999999999999545,49.3826876895509,0,0.5969353890247264,0,58.0,WATCH
5908,H35321,H,300.8,310.4,1419.0,46.4,200.0,0,0,0,0,0,0,2026-01-05 02:28:00,9.599999999999966,6894.91622868659,9280.0,310.6533333333333,0.1959105724083781,1503.2666666666667,159.13716754812387,42.28666666666666,11.05104175222954,2.2,-0.0400000000000091,41.331982523674405,0,10.928137950365175,0,64.9,WATCH
5909,M20768,M,300.8,310.3,1526.0,36.3,205.0,0,0,0,0,0,0,2026-01-05 02:29:00,9.5,5800.8251711474095,7441.499999999999,310.6066666666666,0.19073791542687252,1511.0,157.08641843629977,41.193333333333335,10.75449850505524,2.88,-0.039999999999997725,26.055898181768306,0,8.10261574983455,0,77.9,NORMAL
5910,H35323,H,300.7,310.2,1364.0,65.3,208.0,1,1,0,1,1,0,2026-01-05 02:30:00,9.5,9327.304812703998,13582.4,310.56,0.19928443420080574,1495.4666666666667,159.47676349625297,43.019999999999996,12.361992442274566,1.2599999999999993,-0.060000000000002274,87.44027645903597,1,99.46886168524914,1,0.5,CRITICAL
5911,M20770,M,300.8,310.3,1458.0,43.4,0.0,0,0,0,0,0,0,2026-01-05 02:31:00,9.5,6626.372888657735,0.0,310.52000000000004,0.18593393604150843,1495.3333333333333,159.50936679468015,42.8,12.321120078953719,2.4599999999999995,-0.039999999999997725,48.365016558952014,0,0.19154991532045024,0,58.9,WATCH
5912,M20771,M,300.8,310.4,1288.0,64.0,3.0,0,0,0,0,0,0,2026-01-05 02:32:00,9.599999999999966,8632.258854023794,192.0,310.4933333333334,0.1709915063345551,1496.2666666666667,158.1570045721649,43.35333333333333,13.103372884581175,5.68,0.01999999999999318,80.1868666560836,1,1.176796719806532,0,31.8,WARNING
5913,M20772,M,300.7,310.3,1659.0,29.8,6.0,0,0,0,0,0,0,2026-01-05 02:33:00,9.600000000000023,5177.156197556764,178.8,310.46666666666664,0.16761634197091468,1505.7333333333333,163.64136163603854,42.66,13.549686343233063,-3.3199999999999994,-0.01999999999999318,36.00031280929817,0,0.17968011298765316,0,69.4,WATCH
5914,H35327,H,300.7,310.2,1479.0,52.3,9.0,0,0,0,0,0,0,2026-01-05 02:34:00,9.5,8100.251082089387,470.7,310.43333333333334,0.16761634197094982,1517.6666666666667,153.79748589189597,42.333333333333336,13.2293864811133,3.2,-0.02000000000000455,38.727102664619714,0,0.1826981524185129,0,67.1,WATCH
5915,L53094,L,300.7,310.3,1592.0,36.0,14.0,0,0,0,0,0,0,2026-01-05 02:35:00,9.600000000000023,6001.698605417941,504.0,310.41333333333336,0.16417180316020147,1511.4,148.26414651849765,42.88666666666666,12.738068179766403,-5.859999999999999,0.02000000000000455,39.54430479361175,0,0.20779567662482018,0,66.4,WATCH
5916,M20775,M,300.6,310.2,1532.0,38.7,16.0,0,0,0,0,0,0,2026-01-05 02:36:00,9.599999999999966,6208.666729436437,619.2,310.38,0.15212776585279203,1514.5333333333333,148.16297333230054,42.733333333333334,12.776186926503105,-0.9399999999999992,-0.02000000000000455,16.006167860924492,0,0.20292311375059652,0,86.4,NORMAL
5917,L53096,L,300.6,310.2,1555.0,41.9,19.0,0,0,0,0,0,0,2026-01-05 02:37:00,9.599999999999966,6822.963284943872,796.1,310.34666666666664,0.13020130933634863,1520.6,147.80866009811876,42.473333333333336,12.748975682476516,-4.42,-0.039999999999997725,28.294785825359252,0,0.08623388280010352,0,75.9,NORMAL
5918,L53097,L,300.6,310.2,1341.0,52.6,21.0,0,0,0,0,0,0,2026-01-05 02:38:00,9.599999999999966,7386.575478973395,1104.6000000000001,310.32,0.11464230084653224,1503.4666666666667,152.99993775287132,43.620000000000005,12.840516233502964,4.5600000000000005,-0.02000000000000455,35.57722759794441,0,0.11188517595270457,0,69.8,WATCH
5919,L53098,L,300.6,310.1,1541.0,42.0,23.0,0,0,0,0,0,0,2026-01-05 02:39:00,9.5,6777.671990854619,966.0,310.29333333333335,0.11629191512891952,1479.9333333333334,109.64583678285068,44.96,11.37740869317016,-2.0599999999999996,-0.01999999999999318,24.028601138482184,0,0.18955769443245743,0,79.6,NORMAL
5920,L53099,L,300.6,310.3,1414.0,50.6,25.0,0,0,0,0,0,0,2026-01-05 02:40:00,9.699999999999989,7492.530927203465,1265.0,310.28000000000003,0.10141851057013038,1485.5333333333333,103.40894315198963,44.4,10.830578404287749,2.9200000000000004,0.0,28.08855092999333,0,2.4082738440198654,0,76.1,NORMAL
5921,L53100,L,300.5,310.2,1764.0,25.9,27.0,0,0,0,0,0,0,2026-01-05 02:41:00,9.699999999999989,4784.394284004968,699.3,310.26000000000005,0.08280786712446218,1497.6666666666667,124.13625386570672,44.053333333333335,11.357116501915925,-2.560000000000001,0.0,29.637679369411433,0,0.2028956130741423,0,74.8,WATCH
5922,L53101,L,300.5,310.3,1336.0,57.1,29.0,0,0,0,0,0,0,2026-01-05 02:42:00,9.800000000000011,7988.609351156319,1655.9,310.26,0.08280786712446218,1484.5333333333333,130.39438346070415,45.48666666666667,11.568792174680443,3.0400000000000005,0.02000000000000455,41.97844386036591,0,2.308074437365189,0,64.3,WATCH
5923,L53102,L,300.5,310.3,1435.0,43.3,31.0,0,0,0,0,0,0,2026-01-05 02:43:00,9.800000000000011,6506.8143442376195,1342.3,310.25333333333333,0.07432233529951043,1485.6,129.88445414511054,45.28,11.578995762031267,-1.8600000000000008,0.02000000000000455,26.859304647208475,0,2.20694262961843,0,77.2,NORMAL
5924,M20783,M,300.4,310.3,1537.0,35.0,33.0,0,0,0,0,0,0,2026-01-05 02:44:00,9.900000000000034,5633.399226662098,1155.0,310.25333333333333,0.07432233529951043,1486.3333333333333,130.15960897884446,45.193333333333335,11.655621982953935,-1.4,0.039999999999997725,27.911343447790344,0,0.31136875341896847,0,76.3,NORMAL
5925,L53104,L,300.3,310.2,1369.0,48.8,36.0,0,0,0,0,0,0,2026-01-05 02:45:00,9.899999999999977,6996.033624230134,1756.8,310.25333333333333,0.07432233529951043,1486.6666666666667,129.82992537859442,44.093333333333334,10.325174966809708,-0.3600000000000009,-0.02000000000000455,23.315864879148744,0,0.14119693028072391,0,80.2,NORMAL
5926,M20785,M,300.2,310.1,1619.0,31.3,38.0,0,0,0,0,0,0,2026-01-05 02:46:00,9.900000000000034,5306.6421747622235,1189.4,310.24,0.08280786712451906,1497.4,133.88257114779552,43.28666666666667,10.842895413697262,1.0800000000000005,-0.01999999999999318,15.716775475088381,0,0.19499833432639666,0,86.6,NORMAL
5927,L53106,L,300.2,310.1,1440.0,51.1,41.0,0,0,0,0,0,0,2026-01-05 02:47:00,9.900000000000034,7705.698460725045,2095.1,310.22,0.07745966692788975,1507.5333333333333,122.13860198659377,42.42666666666666,9.512658233462572,-1.2,-0.039999999999997725,17.96525758590373,0,1.022807433693197,0,84.7,NORMAL
5928,L53107,L,300.2,310.1,1649.0,30.5,43.0,0,0,0,0,0,0,2026-01-05 02:48:00,9.900000000000034,5266.827723865728,1311.5,310.20666666666665,0.07988086367547073,1506.8666666666666,121.27705392828973,42.473333333333336,9.447786336844374,-2.5599999999999996,-0.039999999999997725,17.47417675406491,0,0.2347847214919432,0,85.1,NORMAL
5929,M20788,M,300.2,310.1,1550.0,38.7,45.0,0,0,0,0,0,0,2026-01-05 02:49:00,9.900000000000034,6281.614510852792,1741.5000000000002,310.2,0.08451542547634361,1511.6,121.49708991224546,41.56666666666667,9.082924848831505,0.7400000000000005,-0.039999999999997725,6.561718926161765,0,0.18566765488225076,0,94.4,NORMAL
