udi,timestamp,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_watts,strain_index,failure_probability_pct,anomaly_score_pct,health_score,risk_tier,machine_failure
5368,2026-01-04 17:28:00,M20227,M,303.1,312.5,1766.0,26.7,157.0,9.399999999999977,4937.7668373532215,4191.9,0.6296662697380371,54.598123457528956,53.6,WATCH,0
5369,2026-01-04 17:29:00,M20228,M,303.1,312.5,1667.0,30.0,160.0,9.399999999999977,5237.034953534185,4800.0,0.9101245148301431,40.37716663208891,65.7,WATCH,0
5370,2026-01-04 17:30:00,H34783,H,303.0,312.5,1507.0,37.9,163.0,9.5,5981.100229585904,6177.7,0.37580737126324926,34.495110654499925,70.7,WATCH,0
5371,2026-01-04 17:31:00,H34784,H,303.0,312.4,1627.0,37.1,168.0,9.399999999999977,6321.062442606368,6232.8,0.5555685059280773,40.81221677077526,65.3,WATCH,0
5372,2026-01-04 17:32:00,L52551,L,302.9,312.3,1435.0,47.7,173.0,9.400000000000034,7168.0148780631525,8252.1,0.9891020333106105,43.07749929203095,63.4,WATCH,0
5373,2026-01-04 17:33:00,H34786,H,302.9,312.3,1509.0,46.8,175.0,9.400000000000034,7395.4347702565165,8189.999999999999,0.3091773372174297,34.80322916153231,70.4,WATCH,0
5374,2026-01-04 17:34:00,M20233,M,302.9,312.3,1809.0,25.0,180.0,9.400000000000034,4735.950925286614,4500.0,0.7715055326568717,36.50765299356152,69.0,WATCH,0
5375,2026-01-04 17:35:00,L52554,L,302.9,312.3,1515.0,40.8,183.0,9.400000000000034,6472.937503456409,7466.4,0.884580733571906,24.72405608419171,79.0,NORMAL,0
5376,2026-01-04 17:36:00,L52555,L,302.9,312.3,1530.0,34.9,185.0,9.400000000000034,5591.720764124472,6456.5,0.9165802169400328,24.653876467894147,79.0,NORMAL,0
5377,2026-01-04 17:37:00,H34790,H,302.8,312.3,1336.0,57.5,187.0,9.5,8044.571588292265,10752.5,15.879334054320335,50.79007282968373,56.8,WATCH,0
5378,2026-01-04 17:38:00,L52557,L,302.9,312.4,2030.0,19.1,192.0,9.5,4060.2990652545686,3667.2000000000003,0.22510409942723045,83.41299260659127,29.1,WARNING,0
5379,2026-01-04 17:39:00,L52558,L,302.9,312.4,1550.0,36.9,194.0,9.5,5989.44639406894,7158.599999999999,1.204116082248719,37.24484631605895,68.3,WATCH,0
5380,2026-01-04 17:40:00,L52559,L,302.9,312.4,1446.0,41.7,196.0,9.5,6314.412738156269,8173.200000000001,1.9460101128436884,33.93935267909057,71.2,WATCH,0
5381,2026-01-04 17:41:00,L52560,L,302.8,312.3,1494.0,37.5,198.0,9.5,5866.924280578939,7425.0,4.287458416927301,26.67720675797522,77.3,NORMAL,0
5382,2026-01-04 17:42:00,L52561,L,302.8,312.4,1651.0,27.0,200.0,9.599999999999966,4668.092523969073,5400.0,1.0245193769638818,62.92023308454263,46.5,WARNING,0
5383,2026-01-04 17:43:00,L52562,L,302.9,312.4,1698.0,33.8,202.0,9.5,6010.11807372956,6827.599999999999,0.4128911960760114,38.0863241809733,67.6,WATCH,0
5384,2026-01-04 17:44:00,L52563,L,302.8,312.3,1504.0,40.3,204.0,9.5,6347.190021508723,8221.199999999999,6.977934611217849,36.81199388722238,68.7,WATCH,0
5385,2026-01-04 17:45:00,M20244,M,302.9,312.4,1421.0,46.0,206.0,9.5,6845.111513151681,9476.0,36.68920745858556,34.914314070347054,63.3,WATCH,0
5386,2026-01-04 17:46:00,H34799,H,302.9,312.3,1754.0,26.9,209.0,9.400000000000034,4940.95031790886,5622.099999999999,3.948926693963756,41.7929442875686,64.5,WATCH,0
5387,2026-01-04 17:47:00,L52566,L,302.9,312.2,1469.0,42.0,214.0,9.300000000000011,6460.999451372769,8988.0,3.973722718876683,54.84537053011057,53.4,WATCH,0
5388,2026-01-04 17:48:00,L52567,L,302.8,312.2,1433.0,50.0,216.0,9.399999999999977,7503.170454323622,10800.0,66.61668900521721,62.38626595530701,33.4,WARNING,0
5389,2026-01-04 17:49:00,M20248,M,302.8,312.3,1432.0,49.0,218.0,9.5,7347.975777236286,10682.0,32.41939993281232,39.99116604352291,66.0,WATCH,0
5390,2026-01-04 17:50:00,L52569,L,302.8,312.3,1366.0,49.1,221.0,9.5,7023.616807728654,10851.1,65.90698400737313,41.00460532776485,34.1,WARNING,0
5391,2026-01-04 17:51:00,H34804,H,302.8,312.3,1483.0,47.2,223.0,9.5,7330.131530963897,10525.6,7.768639016461368,44.57716030353168,62.1,WATCH,0
5392,2026-01-04 17:52:00,L52571,L,302.7,312.2,1572.0,34.4,228.0,9.5,5662.909253654817,7843.2,65.1508705925549,24.088967324008095,34.8,WARNING,0
5393,2026-01-04 17:53:00,L52572,L,302.8,312.2,1481.0,40.2,230.0,9.399999999999977,6234.616284755089,9246.0,30.57564287949438,36.09016812450635,69.3,WATCH,0
5394,2026-01-04 17:54:00,L52573,L,302.8,312.3,1473.0,42.6,232.0,9.5,6571.143689807627,9883.2,24.256379500651793,37.26935201868077,68.3,WATCH,0
5395,2026-01-04 17:55:00,M20254,M,302.8,312.3,1262.0,70.5,234.0,9.5,9317.02133275125,16497.0,99.77146246529657,85.46251487156543,0.2,CRITICAL,1
5396,2026-01-04 17:56:00,L52575,L,302.8,312.4,1529.0,36.8,237.0,9.599999999999966,5892.28740526892,8721.599999999999,22.973107190733348,34.536105044200745,70.6,WATCH,0
5397,2026-01-04 17:57:00,L52576,L,302.8,312.4,1523.0,39.7,239.0,9.599999999999966,6331.681025775501,9488.300000000001,6.209335615225283,41.997945922832955,64.3,WATCH,0
5398,2026-01-04 17:58:00,M20257,M,302.8,312.3,1416.0,42.7,241.0,9.5,6331.691497751013,10290.7,20.57506188182886,52.282935006775425,55.6,WATCH,0
5399,2026-01-04 17:59:00,L52578,L,302.9,312.4,1923.0,23.9,244.0,9.5,4812.888529373026,5831.599999999999,19.085519297995624,53.94609812900224,54.1,WATCH,0
5400,2026-01-04 18:00:00,H34813,H,302.8,312.4,1411.0,53.8,246.0,9.599999999999966,7949.465106692588,13234.8,98.82664154920133,62.03401923446813,1.2,CRITICAL,1
5401,2026-01-04 18:01:00,L52580,L,302.7,312.4,1477.0,46.3,251.0,9.699999999999989,7161.270925833444,11621.3,98.33841000471203,49.281683154401264,1.7,CRITICAL,1
5402,2026-01-04 18:02:00,M20261,M,302.6,312.3,1454.0,54.8,253.0,9.699999999999989,8343.986312130395,13864.4,98.92148524205403,71.21181270817473,1.1,CRITICAL,1
5403,2026-01-04 18:03:00,L52582,L,302.7,312.3,1421.0,48.5,0.0,9.600000000000023,7217.128443214272,0.0,1.8113863517127953,52.12061883262349,55.7,WATCH,0
5404,2026-01-04 18:04:00,L52583,L,302.7,312.3,1858.0,25.4,2.0,9.600000000000023,4942.060347313127,50.8,0.12055411454853154,62.19099695771977,47.1,WARNING,0
5405,2026-01-04 18:05:00,H34818,H,302.8,312.5,1422.0,46.1,4.0,9.699999999999989,6864.8197710652,184.4,4.404685081664902,40.212659133998855,65.8,WATCH,0
5406,2026-01-04 18:06:00,L52585,L,302.7,312.4,1444.0,48.7,9.0,9.699999999999989,7364.186395328809,438.3,0.36081830990825914,36.67503509169735,68.8,WATCH,0
5407,2026-01-04 18:07:00,L52586,L,302.7,312.4,1360.0,47.8,11.0,9.699999999999989,6807.621840818842,525.8,1.020729703188087,46.508607076104646,60.5,WATCH,0
5408,2026-01-04 18:08:00,L52587,L,302.7,312.4,1954.0,24.8,13.0,9.699999999999989,5074.635557294617,322.40000000000003,0.5246604015568954,68.82982603826669,41.5,WARNING,0
5409,2026-01-04 18:09:00,L52588,L,302.6,312.4,1628.0,33.0,15.0,9.799999999999955,5625.964124048603,495.0,0.14639151663187888,39.422429019304936,66.5,WATCH,0
5410,2026-01-04 18:10:00,L52589,L,302.7,312.4,1433.0,44.2,17.0,9.699999999999989,6632.802681622082,751.4000000000001,0.37192473335797743,28.78965353653733,75.5,NORMAL,0
5411,2026-01-04 18:11:00,M20270,M,302.7,312.5,1417.0,51.5,19.0,9.800000000000011,7641.976489734731,978.5,2.99492264702544,34.94743855515986,70.3,WATCH,0
5412,2026-01-04 18:12:00,L52591,L,302.8,312.6,1462.0,39.4,22.0,9.800000000000011,6032.151110206738,866.8,0.1785411965442326,29.08432011971181,75.3,NORMAL,0
5413,2026-01-04 18:13:00,L52592,L,302.9,312.6,1328.0,59.9,24.0,9.700000000000045,8330.163304454602,1437.6,6.098986018959594,77.59861081587547,34.0,WARNING,0
5414,2026-01-04 18:14:00,H34827,H,302.7,312.5,1527.0,36.4,26.0,9.800000000000011,5820.617204865024,946.4,0.2548994253359958,22.45392066925723,80.9,NORMAL,0
5415,2026-01-04 18:15:00,L52594,L,302.6,312.3,1534.0,34.3,31.0,9.699999999999989,5509.955579327042,1063.3,0.14593256844352906,25.18729851028454,78.6,NORMAL,0
5416,2026-01-04 18:16:00,M20275,M,302.6,312.4,1410.0,50.3,33.0,9.799999999999955,7427.03919235163,1659.8999999999999,0.5009637416725968,23.99288668113805,79.6,NORMAL,0
5417,2026-01-04 18:17:00,L52596,L,302.6,312.3,1660.0,30.3,36.0,9.699999999999989,5267.1942430086465,1090.8,0.14579411319358737,38.463592119584774,67.3,WATCH,0
5418,2026-01-04 18:18:00,L52597,L,302.6,312.4,1386.0,45.8,38.0,9.799999999999955,6647.484391289858,1740.3999999999999,0.4106234108378376,25.59169386461184,78.2,NORMAL,0
5419,2026-01-04 18:19:00,L52598,L,302.6,312.4,1398.0,41.6,40.0,9.799999999999955,6090.16585454303,1664.0,0.35685378853853633,19.154374243695845,83.7,NORMAL,0
5420,2026-01-04 18:20:00,L52599,L,302.6,312.3,1321.0,53.4,42.0,9.699999999999989,7387.078133797968,2242.7999999999997,0.6235345533485627,35.736265640250615,69.6,WATCH,0
5421,2026-01-04 18:21:00,L52600,L,302.6,312.3,1512.0,34.2,44.0,9.699999999999989,5415.100425139655,1504.8000000000002,0.0803883324745485,20.849628066715542,82.3,NORMAL,0
5422,2026-01-04 18:22:00,M20281,M,302.6,312.3,1566.0,36.6,46.0,9.699999999999989,6002.075596536371,1683.6000000000001,0.21300806655503637,10.932528573945417,90.7,NORMAL,0
5423,2026-01-04 18:23:00,M20282,M,302.7,312.4,1422.0,44.5,49.0,9.699999999999989,6626.5613842169505,2180.5,2.6559818754819284,21.018158752560957,82.1,NORMAL,0
5424,2026-01-04 18:24:00,L52603,L,302.6,312.3,1647.0,31.8,52.0,9.699999999999989,5484.655286490133,1653.6000000000001,0.3090574554369221,29.638418229546858,74.8,WATCH,0
5425,2026-01-04 18:25:00,L52604,L,302.6,312.2,1377.0,45.5,54.0,9.599999999999966,6561.059177389604,2457.0,0.7773130634291473,29.292807097146824,75.1,NORMAL,0
5426,2026-01-04 18:26:00,L52605,L,302.5,312.2,1775.0,27.9,56.0,9.699999999999989,5185.98407291335,1562.3999999999999,0.1303774814436226,27.25534790067348,76.8,NORMAL,0
5427,2026-01-04 18:27:00,L52606,L,302.6,312.3,1554.0,42.0,58.0,9.699999999999989,6834.8489771499535,2436.0,0.2018046312564672,11.171366108859953,90.5,NORMAL,0
5428,2026-01-04 18:28:00,L52607,L,302.7,312.4,1423.0,51.9,60.0,9.699999999999989,7733.941378680817,3114.0,1.571302234224475,18.201046995030964,84.5,NORMAL,0
5429,2026-01-04 18:29:00,L52608,L,302.7,312.4,1453.0,47.3,62.0,9.699999999999989,7197.064138133344,2932.6,0.19257576164352458,22.30453028217564,81.0,NORMAL,0
5430,2026-01-04 18:30:00,L52609,L,302.8,312.4,1590.0,34.4,64.0,9.599999999999966,5727.75172602491,2201.6,0.15546139966128752,24.638055706169865,79.1,NORMAL,0
5431,2026-01-04 18:31:00,L52610,L,302.8,312.5,1694.0,28.4,66.0,9.699999999999989,5038.025530904783,1874.3999999999999,0.7645180731077402,32.02765090386153,72.8,WATCH,0
5432,2026-01-04 18:32:00,L52611,L,302.8,312.5,1462.0,43.4,68.0,9.699999999999989,6644.552238146509,2951.2,0.21842529927792154,17.386466193792195,85.2,NORMAL,0
5433,2026-01-04 18:33:00,L52612,L,302.8,312.4,1392.0,46.2,70.0,9.599999999999966,6734.569339647368,3234.0,1.7402438897099783,15.852622536869907,86.5,NORMAL,0
5434,2026-01-04 18:34:00,L52613,L,302.9,312.5,1550.0,45.5,72.0,9.600000000000023,7385.360729814006,3276.0,0.3150893116982276,16.40272831743537,86.1,NORMAL,0
5435,2026-01-04 18:35:00,L52614,L,302.9,312.5,1629.0,30.4,74.0,9.600000000000023,5185.889825133742,2249.6,0.3459486609298853,23.268035143256586,80.2,NORMAL,0
5436,2026-01-04 18:36:00,M20295,M,303.0,312.5,1524.0,42.1,76.0,9.5,6718.861376379418,3199.6,0.1930731677840165,20.997506400424758,82.2,NORMAL,0
5437,2026-01-04 18:37:00,M20296,M,302.9,312.5,1679.0,30.9,79.0,9.600000000000023,5432.976087338579,2441.1,0.42675338372710664,27.588833678254847,76.5,NORMAL,0
5438,2026-01-04 18:38:00,M20297,M,302.9,312.6,1394.0,46.4,82.0,9.700000000000045,6773.441312747786,3804.7999999999997,4.0955023237151105,18.979586750275185,83.9,NORMAL,0
5439,2026-01-04 18:39:00,L52618,L,302.9,312.5,1683.0,32.1,85.0,9.600000000000023,5657.411466511036,2728.5,0.2947677642736186,23.185495886141084,80.3,NORMAL,0
5440,2026-01-04 18:40:00,L52619,L,303.0,312.5,1626.0,30.5,87.0,9.5,5193.366815649287,2653.5,0.6992187651102592,19.079609249202697,83.8,NORMAL,0
5441,2026-01-04 18:41:00,H34854,H,303.0,312.5,1698.0,30.0,89.0,9.5,5334.424325795469,2670.0,0.31462920966863533,30.98029729334061,73.7,WATCH,0
5442,2026-01-04 18:42:00,M20301,M,303.0,312.6,1392.0,42.9,94.0,9.600000000000023,6253.528672529698,4032.6,1.1422875798511656,26.766035503272185,77.2,NORMAL,0
5443,2026-01-04 18:43:00,L52622,L,303.1,312.7,1353.0,51.8,97.0,9.599999999999966,7339.325925463402,5024.599999999999,2.1804872952093537,27.158750441561892,76.9,NORMAL,0
5444,2026-01-04 18:44:00,M20303,M,303.0,312.7,1426.0,46.8,99.0,9.699999999999989,6988.661353469709,4633.2,1.0784985828013236,27.798357410593077,76.4,NORMAL,0
5445,2026-01-04 18:45:00,L52624,L,303.0,312.7,2024.0,19.9,102.0,9.699999999999989,4217.860408807608,2029.8,0.19207708130500017,53.901282940040105,54.2,WATCH,0
5446,2026-01-04 18:46:00,M20305,M,303.0,312.8,1648.0,32.1,104.0,9.800000000000011,5539.758821634097,3338.4,0.7478684971621401,32.439831564117064,72.4,WATCH,0
5447,2026-01-04 18:47:00,L52626,L,303.1,312.9,1511.0,40.1,107.0,9.799999999999955,6345.085154430817,4290.7,0.46131341201441634,29.472335182184985,74.9,WATCH,0
5448,2026-01-04 18:48:00,L52627,L,303.1,312.8,1465.0,44.1,109.0,9.699999999999989,6765.576859138299,4806.900000000001,0.3895787039544186,27.369992987031893,76.7,NORMAL,0
5449,2026-01-04 18:49:00,L52628,L,303.0,312.7,1551.0,41.8,111.0,9.699999999999989,6789.170219966759,4639.799999999999,0.3895787039544186,25.06041932983607,78.7,NORMAL,0
5450,2026-01-04 18:50:00,L52629,L,303.1,312.8,2329.0,15.1,113.0,9.699999999999989,3682.773876072683,1706.3,0.2246879883910799,89.90784171442382,23.6,CRITICAL,0
5451,2026-01-04 18:51:00,H34864,H,303.1,312.8,1435.0,41.9,115.0,9.699999999999989,6296.432356202224,4818.5,1.3740636948610883,40.33050306204141,65.7,WATCH,0
5452,2026-01-04 18:52:00,L52631,L,303.0,312.7,1361.0,48.8,120.0,9.699999999999989,6955.1510318314195,5856.0,1.0113424626855316,44.11024795606392,62.5,WATCH,0
5453,2026-01-04 18:53:00,M20312,M,303.0,312.7,1553.0,35.8,122.0,9.699999999999989,5822.146113289771,4367.599999999999,0.3933747276923868,41.155469155448976,65.0,WATCH,0
5454,2026-01-04 18:54:00,L52633,L,303.0,312.6,1451.0,42.1,125.0,9.600000000000023,6397.026152970168,5262.5,0.589349122065338,31.451809934530207,73.3,WATCH,0
5455,2026-01-04 18:55:00,L52634,L,303.0,312.5,1461.0,40.2,127.0,9.5,6150.421601638882,5105.400000000001,0.21104146350022576,48.638211536218556,58.7,WATCH,0
5456,2026-01-04 18:56:00,M20315,M,303.1,312.6,1895.0,23.5,129.0,9.5,4663.432494866249,3031.5,0.4279619600237223,53.08710991989363,54.9,WATCH,0
5457,2026-01-04 18:57:00,M20316,M,303.1,312.6,1567.0,32.9,132.0,9.5,5398.753671365475,4342.8,0.3005054378389279,41.68825328168399,64.6,WATCH,0
5458,2026-01-04 18:58:00,M20317,M,303.0,312.5,1602.0,33.7,135.0,9.5,5653.547307547121,4549.5,0.2882999271203169,45.24326057049415,61.5,WATCH,0
5459,2026-01-04 18:59:00,L52638,L,303.1,312.6,1514.0,42.1,138.0,9.5,6674.774359474041,5809.8,0.3246857691688634,41.71886724790969,64.5,WATCH,0
5460,2026-01-04 19:00:00,L52639,L,303.1,312.5,1453.0,49.1,140.0,9.399999999999977,7470.948185673303,6874.0,0.595696746084452,34.92603171412046,70.3,WATCH,0
5461,2026-01-04 19:01:00,M20320,M,303.0,312.4,1526.0,36.1,142.0,9.399999999999977,5768.864701884891,5126.2,0.4211966438032847,35.28153889938859,70.0,WATCH,0
5462,2026-01-04 19:02:00,M20321,M,302.9,312.3,1339.0,52.1,145.0,9.400000000000034,7305.449084682194,7554.5,1.0099905032272012,46.795942413238066,60.2,WATCH,0
5463,2026-01-04 19:03:00,L52642,L,302.9,312.3,1889.0,22.8,148.0,9.400000000000034,4510.196077199651,3374.4,0.4849447032097256,51.983372602895905,55.8,WATCH,0
5464,2026-01-04 19:04:00,L52643,L,302.9,312.4,1561.0,34.8,150.0,9.5,5688.6703134142535,5220.0,0.7318912152796831,41.627456585852016,64.6,WATCH,0
5465,2026-01-04 19:05:00,M20324,M,302.9,312.4,1659.0,33.1,152.0,9.5,5750.465440910365,5031.2,0.2778051892191595,27.972159402395786,76.2,NORMAL,0
5466,2026-01-04 19:06:00,L52645,L,302.9,312.4,1424.0,49.5,155.0,9.5,7381.486098874579,7672.5,0.9566813805187308,25.162524110997964,78.6,NORMAL,0
5467,2026-01-04 19:07:00,M20326,M,302.9,312.3,1426.0,44.7,157.0,9.400000000000034,6675.067574788377,7017.900000000001,1.5293573387898303,17.916798465136928,84.8,NORMAL,0
5468,2026-01-04 19:08:00,L52647,L,302.9,312.4,1383.0,51.4,160.0,9.5,7444.129456387159,8224.0,1.2886530443629163,40.2808602856905,65.8,WATCH,0
5469,2026-01-04 19:09:00,L52648,L,302.8,312.3,1764.0,29.9,162.0,9.5,5523.296876129287,4843.8,1.2491385226475282,21.62679431476693,81.6,NORMAL,0
5470,2026-01-04 19:10:00,M20329,M,302.7,312.2,1439.0,42.5,164.0,9.5,6404.398423730592,6970.0,1.112960643139691,22.89267324563555,80.5,NORMAL,0
5471,2026-01-04 19:11:00,M20330,M,302.7,312.2,1585.0,35.5,167.0,9.5,5892.318821195456,5928.5,0.29159520373535874,23.608886457252304,79.9,NORMAL,0
5472,2026-01-04 19:12:00,L52651,L,302.7,312.3,1346.0,61.2,170.0,9.600000000000023,8626.310771932998,10404.0,9.18967462112433,55.35956134033799,52.9,WATCH,0
5473,2026-01-04 19:13:00,L52652,L,302.8,312.3,1386.0,57.8,172.0,9.5,8389.18335844004,9941.6,2.4777656909317054,51.560645202871605,56.2,WATCH,0
5474,2026-01-04 19:14:00,L52653,L,302.7,312.2,1369.0,51.8,174.0,9.5,7426.117658506577,9013.199999999999,1.7545364613362515,41.68148504202486,64.6,WATCH,0
5475,2026-01-04 19:15:00,M20334,M,302.7,312.1,1378.0,46.9,176.0,9.400000000000034,6767.849277824395,8254.4,1.2166367092998958,26.156457143625467,77.8,NORMAL,0
5476,2026-01-04 19:16:00,L52655,L,302.7,312.2,1336.0,46.8,179.0,9.5,6547.581744905704,8377.199999999999,1.1065085283857028,38.87533126548626,67.0,WATCH,0
5477,2026-01-04 19:17:00,M20336,M,302.6,312.1,1445.0,42.0,181.0,9.5,6355.441938212151,7602.0,0.4461194814077983,32.500999569489785,72.4,WATCH,0
5478,2026-01-04 19:18:00,L52657,L,302.7,312.1,1763.0,26.5,184.0,9.400000000000034,4892.454599312945,4876.0,0.3203092215737372,66.65474161532514,43.3,WARNING,0
5479,2026-01-04 19:19:00,L52658,L,302.7,312.2,1611.0,34.1,186.0,9.5,5752.790219474022,6342.6,0.24431899641185273,31.49387480566878,73.2,WATCH,0
5480,2026-01-04 19:20:00,M20339,M,302.7,312.1,1564.0,32.1,188.0,9.400000000000034,5257.392473929448,6034.8,0.2798202349639192,29.95916900208804,74.5,WATCH,0
5481,2026-01-04 19:21:00,H34894,H,302.7,312.1,1478.0,36.0,191.0,9.400000000000034,5571.928730406857,6876.0,0.6002104724420898,25.89342204886076,78.0,NORMAL,0
5482,2026-01-04 19:22:00,L52661,L,302.6,312.0,1781.0,28.5,196.0,9.399999999999977,5315.41769024125,5586.0,0.4966660355421041,22.946089700272093,80.5,NORMAL,0
5483,2026-01-04 19:23:00,L52662,L,302.6,312.1,1782.0,26.8,198.0,9.5,5001.164177102663,5306.400000000001,1.3025054180637141,25.891566054176877,78.0,NORMAL,0
5484,2026-01-04 19:24:00,M20343,M,302.6,312.1,2000.0,21.9,200.0,9.5,4586.725274241097,4380.0,1.5393720312549855,45.339362717380155,61.5,WATCH,0
5485,2026-01-04 19:25:00,M20344,M,302.5,312.0,1826.0,25.3,203.0,9.5,4837.822303067019,5135.900000000001,12.857552366243846,34.007679500037575,71.1,WATCH,0
5486,2026-01-04 19:26:00,L52665,L,302.6,312.1,1344.0,51.0,206.0,9.5,7177.910894921959,10506.0,9.587337085461742,47.13605232514845,59.9,WATCH,0
5487,2026-01-04 19:27:00,L52666,L,302.6,312.2,1520.0,43.0,208.0,9.599999999999966,6844.483194620963,8944.0,11.929873782097902,37.37290074114611,68.2,WATCH,0
5488,2026-01-04 19:28:00,M20347,M,302.6,312.1,1611.0,39.9,210.0,9.5,6731.270667361098,8379.0,11.000232210844937,40.893636930394344,65.2,WATCH,0
5489,2026-01-04 19:29:00,L52668,L,302.7,312.2,1450.0,52.1,213.0,9.5,7911.0539005146975,11097.300000000001,97.26072284409491,72.29604722332746,2.7,CRITICAL,1
5490,2026-01-04 19:30:00,L52669,L,302.6,312.1,1499.0,35.0,215.0,9.5,5494.12195235295,7525.0,17.288062553615337,42.39401260963117,64.0,WATCH,0
5491,2026-01-04 19:31:00,L52670,L,302.6,312.1,1288.0,68.5,0.0,9.5,9239.214554697342,0.0,99.63153933060677,84.18487356150986,0.4,CRITICAL,1
5492,2026-01-04 19:32:00,M20351,M,302.7,312.2,1350.0,58.6,2.0,9.5,8284.379827516284,117.2,10.449133486232006,71.12324279291879,39.5,WARNING,0
5493,2026-01-04 19:33:00,M20352,M,302.9,312.4,1334.0,50.9,5.0,9.5,7110.53420447797,254.5,0.8627880011629723,56.695130791217885,51.8,WATCH,0
5494,2026-01-04 19:34:00,L52673,L,302.8,312.4,1376.0,57.1,8.0,9.599999999999966,8227.78927184962,456.8,4.692861319727393,68.57064969053437,41.7,WARNING,0
5495,2026-01-04 19:35:00,L52674,L,302.8,312.4,1368.0,49.5,10.0,9.599999999999966,7091.2029376828805,495.0,1.1982888330913795,56.12906653523431,52.3,WATCH,0
5496,2026-01-04 19:36:00,H34909,H,302.9,312.5,1357.0,55.0,12.0,9.600000000000023,7815.7589233558065,660.0,3.806457834446507,83.30063366057215,29.2,WARNING,0
5497,2026-01-04 19:37:00,M20356,M,302.9,312.5,1924.0,24.0,17.0,9.600000000000023,4835.539412405409,408.0,0.9994951034779699,99.99999465438661,15.0,CRITICAL,0
5498,2026-01-04 19:38:00,M20357,M,302.9,312.5,1551.0,40.0,20.0,9.600000000000023,6496.813607623693,800.0,0.1733071872182625,57.5502570051356,51.1,WATCH,0
5499,2026-01-04 19:39:00,M20358,M,302.9,312.5,1903.0,21.2,23.0,9.600000000000023,4224.771912645506,487.59999999999997,0.3358683711561872,99.99999465438661,15.0,CRITICAL,0
5500,2026-01-04 19:40:00,H34913,H,302.9,312.3,1417.0,48.7,26.0,9.400000000000034,7226.49038932197,1266.2,1.0031157388150385,65.74919247243864,44.1,WARNING,0
5501,2026-01-04 19:41:00,L52680,L,302.7,312.1,1601.0,35.2,31.0,9.400000000000034,5901.50274371945,1091.2,0.08335504605675022,66.60273400502889,43.4,WARNING,0
5502,2026-01-04 19:42:00,L52681,L,302.7,312.1,1543.0,37.5,33.0,9.400000000000034,6059.346830611313,1237.5,0.12880307497678084,52.72424065282948,55.2,WATCH,0
5503,2026-01-04 19:43:00,L52682,L,302.6,312.1,1439.0,52.3,35.0,9.5,7881.177354379057,1830.5,1.594855187822016,64.57389078028505,45.1,WARNING,0
5504,2026-01-04 19:44:00,H34917,H,302.6,312.0,1657.0,29.3,37.0,9.399999999999977,5084.154583034994,1084.1000000000001,0.1778173578365938,64.2209153606554,45.4,WARNING,0
