product_id,product_type,timestamp,health_score,failure_probability_pct,anomaly_score_pct,risk_tier,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min
L51871,L,2026-01-04 06:12:00,53.8,0.5526119315233504,54.375166732293614,WATCH,303.5,311.5,1535.0,33.3,120.0
L51874,L,2026-01-04 06:15:00,53.8,1.6732500358442532,54.335505431967576,WATCH,303.4,311.5,1424.0,50.8,128.0
L51875,L,2026-01-04 06:16:00,59.2,0.8283893873096233,48.0192941120697,WATCH,303.3,311.6,1514.0,34.7,130.0
L51876,L,2026-01-04 06:17:00,69.3,0.7532160689960146,36.14982086713125,WATCH,303.4,311.6,1449.0,41.7,132.0
L51878,L,2026-01-04 06:19:00,64.4,0.3062618820188905,41.82861220857357,WATCH,303.4,311.6,1564.0,41.9,137.0
L51879,L,2026-01-04 06:20:00,67.4,4.377321736172051,38.40932553562379,WATCH,303.5,311.6,1428.0,46.2,139.0
L51880,L,2026-01-04 06:21:00,64.3,1.0056090993960887,42.05393762746233,WATCH,303.5,311.7,1620.0,31.0,141.0
L51882,L,2026-01-04 06:23:00,0.4,99.64198659605022,84.68969917638317,CRITICAL,303.6,311.8,1222.0,66.8,148.0
L51884,L,2026-01-04 06:25:00,71.1,0.7205674403290088,34.008294305516436,WATCH,303.7,311.9,1561.0,33.3,153.0
L51885,L,2026-01-04 06:26:00,78.3,0.754145791296604,25.526962854575814,NORMAL,303.6,311.8,1614.0,33.2,155.0
L51886,L,2026-01-04 06:27:00,61.6,0.6559283496370315,45.222041049334386,WATCH,303.5,311.7,1959.0,22.3,157.0
L51887,L,2026-01-04 06:28:00,33.5,1.9078778611872838,78.284799805284,WARNING,303.5,311.8,1944.0,23.5,159.0
L51888,L,2026-01-04 06:29:00,65.5,1.004320754576461,40.63656589594095,WATCH,303.4,311.7,1793.0,25.8,161.0
L51890,L,2026-01-04 06:31:00,72.1,0.8502324374214986,32.76993750081464,WATCH,303.4,311.7,1673.0,32.2,166.0
L51892,L,2026-01-04 06:33:00,72.3,1.2444484655566788,32.551548094748476,WATCH,303.4,311.8,1564.0,35.9,171.0
L51893,L,2026-01-04 06:34:00,65.0,0.9771514617773218,41.180687748912916,WATCH,303.5,311.8,1451.0,45.2,173.0
L51895,L,2026-01-04 06:36:00,67.6,1.613114190451996,38.085405634319976,WATCH,303.4,311.7,1476.0,42.3,180.0
L51896,L,2026-01-04 06:37:00,62.8,2.2148727014932708,43.71979625209337,WATCH,303.4,311.6,1712.0,30.1,182.0
L51898,L,2026-01-04 06:39:00,0.5,99.5049009798646,70.86899558222545,CRITICAL,303.3,311.6,1337.0,56.8,187.0
L51901,L,2026-01-04 06:42:00,46.3,2.5352975863485487,63.12138967253165,WARNING,303.5,311.8,1927.0,21.9,195.0
L51903,L,2026-01-04 06:44:00,0.5,99.51465233576542,41.818604693633375,CRITICAL,303.4,311.8,1366.0,50.9,200.0
L51904,L,2026-01-04 06:45:00,74.7,2.744685386952913,29.79207913367269,WATCH,303.4,311.9,1771.0,31.6,202.0
L51908,L,2026-01-04 06:49:00,56.5,43.51228112026931,42.68998784860461,WATCH,303.4,311.7,1406.0,47.1,213.0
L51909,L,2026-01-04 06:50:00,0.2,99.77932402685099,90.53034833140657,CRITICAL,303.4,311.8,1306.0,61.0,215.0
L51910,L,2026-01-04 06:51:00,36.3,63.6855575277294,36.770219976832976,WARNING,303.3,311.7,1508.0,35.5,217.0
L51911,L,2026-01-04 06:52:00,0.4,99.58032092772953,72.1629471009764,CRITICAL,303.3,311.6,1301.0,45.1,219.0
L51912,L,2026-01-04 06:53:00,56.6,43.412444589626986,42.671426408121135,WATCH,303.3,311.7,1539.0,38.5,221.0
L51913,L,2026-01-04 06:54:00,64.3,25.159435228164025,42.04058801696213,WATCH,303.3,311.6,1484.0,44.6,223.0
L51914,L,2026-01-04 06:55:00,51.1,19.15612902295454,57.54734265787044,WATCH,303.2,311.5,1507.0,39.2,225.0
L51915,L,2026-01-04 06:56:00,59.3,22.07409091407016,47.84494345538733,WATCH,303.2,311.5,1544.0,42.5,227.0
L51916,L,2026-01-04 06:57:00,59.1,0.170071872583589,48.14852032179374,WATCH,303.2,311.5,1513.0,37.9,0.0
L51919,L,2026-01-04 07:00:00,0.4,99.60523678814653,62.62461538630069,CRITICAL,303.2,311.4,1351.0,53.8,8.0
L51920,L,2026-01-04 07:01:00,64.2,0.32435295433815314,42.123162449360734,WATCH,303.3,311.5,1601.0,35.2,10.0
L51921,L,2026-01-04 07:02:00,48.6,1.3310550760193682,60.50913212346942,WARNING,303.2,311.3,1393.0,52.9,12.0
L51922,L,2026-01-04 07:03:00,52.4,0.1343053460428933,56.0458712433279,WATCH,303.3,311.3,1592.0,33.7,14.0
L51923,L,2026-01-04 07:04:00,48.0,1.3351340493355577,61.12936712745537,WARNING,303.3,311.3,1409.0,51.8,16.0
L51924,L,2026-01-04 07:05:00,64.2,1.6127791261477706,42.1670100087148,WATCH,303.3,311.3,1393.0,47.4,18.0
L51926,L,2026-01-04 07:07:00,67.4,2.4389267132907886,38.3410867868242,WATCH,303.2,311.2,1427.0,45.6,25.0
L51927,L,2026-01-04 07:08:00,63.0,0.17434777706949217,43.502395259365166,WATCH,303.3,311.2,1763.0,27.3,27.0
L51928,L,2026-01-04 07:09:00,0.4,99.64481828972934,35.76654758353007,CRITICAL,303.2,311.2,1363.0,46.7,29.0
L51929,L,2026-01-04 07:10:00,68.3,1.537860362801067,37.24728637732847,WATCH,303.2,311.2,1404.0,50.9,31.0
L51931,L,2026-01-04 07:12:00,72.5,0.35383303799010324,32.40211089335556,WATCH,303.3,311.4,1510.0,37.3,36.0
L51935,L,2026-01-04 07:16:00,0.4,99.62919986801201,68.03897548366797,CRITICAL,303.4,311.7,1295.0,51.3,51.0
L51937,L,2026-01-04 07:18:00,68.8,0.89363340875459,36.690572422709444,WATCH,303.4,311.6,1497.0,42.8,58.0
L51938,L,2026-01-04 07:19:00,65.5,0.4099339198396347,40.61798785201006,WATCH,303.5,311.6,1465.0,48.7,60.0
L51939,L,2026-01-04 07:20:00,0.6,99.37897830360971,45.51456352700133,CRITICAL,303.5,311.6,1361.0,46.5,62.0
L51940,L,2026-01-04 07:21:00,66.1,0.41416708991994683,39.84199203569895,WATCH,303.6,311.7,1546.0,38.5,64.0
L51943,L,2026-01-04 07:24:00,36.6,8.227645342704653,74.54408669123981,WARNING,303.7,312.1,1443.0,45.9,74.0
L51945,L,2026-01-04 07:26:00,20.7,3.238854908416846,93.30394573538538,CRITICAL,303.7,312.0,1892.0,22.5,79.0
L51947,L,2026-01-04 07:28:00,26.1,0.3450782747799174,86.9468403920932,WARNING,303.6,311.9,1473.0,50.1,84.0
L51948,L,2026-01-04 07:29:00,0.4,99.64453779586132,70.33311578174299,CRITICAL,303.6,312.0,1309.0,52.9,86.0
L51950,L,2026-01-04 07:31:00,0.3,99.71156256727156,71.50069262535135,CRITICAL,303.5,311.9,1344.0,49.3,93.0
L51953,L,2026-01-04 07:34:00,63.5,4.794898975229851,42.98692929717231,WATCH,303.6,312.0,1391.0,50.3,101.0
L51954,L,2026-01-04 07:35:00,49.9,0.8875608131024058,58.909300322982226,WARNING,303.6,312.0,1827.0,23.3,103.0
L51955,L,2026-01-04 07:36:00,46.4,1.079480675684022,63.11265389790195,WARNING,303.5,312.0,1761.0,25.8,105.0
L51956,L,2026-01-04 07:37:00,56.7,0.7533729699428023,50.99972629744388,WATCH,303.5,312.1,1522.0,36.4,107.0
L51959,L,2026-01-04 07:40:00,72.4,1.286452480721982,32.42915323621398,WATCH,303.7,312.3,1511.0,38.9,117.0
L51960,L,2026-01-04 07:41:00,66.3,5.008410788961412,39.59165459148517,WATCH,303.7,312.4,1404.0,46.6,119.0
L51961,L,2026-01-04 07:42:00,71.2,4.126863244404057,33.92076874252546,WATCH,303.7,312.3,1384.0,45.9,121.0
L51962,L,2026-01-04 07:43:00,54.8,0.7301691333871334,53.184190342655754,WATCH,303.8,312.5,1368.0,52.6,123.0
L51963,L,2026-01-04 07:44:00,67.0,1.623721123008052,38.83554270386711,WATCH,303.7,312.5,1641.0,36.0,125.0
L51964,L,2026-01-04 07:45:00,59.3,1.5957608453472172,47.93690323583715,WATCH,303.9,312.6,1642.0,32.3,127.0
L51966,L,2026-01-04 07:47:00,59.4,1.4843007419479697,47.73541019852014,WATCH,303.8,312.6,1577.0,41.3,134.0
L51967,L,2026-01-04 07:48:00,61.5,3.233173709451235,45.282000942853905,WATCH,303.7,312.6,1396.0,44.1,136.0
L51969,L,2026-01-04 07:50:00,63.8,0.8336529596316193,42.639465219775865,WATCH,303.8,312.8,1646.0,35.8,143.0
L51970,L,2026-01-04 07:51:00,68.4,1.1943098357700606,37.122153883287744,WATCH,303.8,312.8,1443.0,40.7,145.0
L51974,L,2026-01-04 07:55:00,61.5,0.3240243515785384,45.331400776713906,WATCH,303.6,312.6,1699.0,27.9,160.0
L51975,L,2026-01-04 07:56:00,57.4,0.3710503312642283,50.103420607045415,WATCH,303.6,312.5,1431.0,49.0,162.0
L51976,L,2026-01-04 07:57:00,61.6,0.9861383034261345,45.17780360113529,WATCH,303.5,312.4,1390.0,47.3,164.0
L51977,L,2026-01-04 07:58:00,63.3,1.9549074172363523,43.22964099575225,WATCH,303.5,312.5,1380.0,46.1,166.0
L51978,L,2026-01-04 07:59:00,66.2,1.0385000679570016,39.75922584126873,WATCH,303.5,312.5,1457.0,46.4,168.0
L51979,L,2026-01-04 08:00:00,57.3,1.7017287385499842,50.275352475983205,WATCH,303.5,312.5,1418.0,42.2,170.0
L51981,L,2026-01-04 08:02:00,64.8,0.6799547611504013,41.38415593370362,WATCH,303.5,312.4,1574.0,32.7,175.0
L51983,L,2026-01-04 08:04:00,66.4,0.25271949954954553,39.49504664446621,WATCH,303.6,312.5,1710.0,31.4,180.0
L51984,L,2026-01-04 08:05:00,68.4,0.6482662740679207,37.16308164510111,WATCH,303.7,312.6,1621.0,38.8,182.0
L51985,L,2026-01-04 08:06:00,73.6,0.3322944126538411,31.116924194546158,WATCH,303.6,312.6,1606.0,33.6,184.0
L51987,L,2026-01-04 08:08:00,75.9,0.4953820356290632,28.35206818583524,NORMAL,303.5,312.4,1503.0,36.5,191.0
L51988,L,2026-01-04 08:09:00,54.2,1.5247341185777001,53.93630200642985,WATCH,303.5,312.3,1404.0,48.6,193.0
L51989,L,2026-01-04 08:10:00,47.8,0.17218226094046166,61.41809932489812,WARNING,303.4,312.2,1656.0,32.7,195.0
L51992,L,2026-01-04 08:13:00,44.9,20.87372523632532,64.8693784926066,WARNING,303.4,311.9,1531.0,37.9,203.0
L51994,L,2026-01-04 08:15:00,3.9,96.05475257781433,95.8259777887042,CRITICAL,303.4,311.8,1401.0,53.0,208.0
L51996,L,2026-01-04 08:17:00,12.3,87.67303443491043,52.30016552494089,CRITICAL,303.4,312.0,1521.0,35.9,215.0
L51997,L,2026-01-04 08:18:00,33.1,0.3691877304337624,78.7427318553823,WARNING,303.5,312.1,1674.0,30.8,0.0
L51999,L,2026-01-04 08:20:00,31.3,1.1684513918369352,80.79594334716317,WARNING,303.6,312.2,1696.0,30.7,5.0
L52001,L,2026-01-04 08:22:00,57.1,8.422501030390789,50.449287692320034,WATCH,303.5,311.9,1405.0,45.6,10.0
L52002,L,2026-01-04 08:23:00,59.0,0.36659561566739884,48.19518258975547,WATCH,303.5,311.9,1565.0,38.9,12.0
L52003,L,2026-01-04 08:24:00,53.4,0.13019522220915025,54.855129124214855,WATCH,303.5,311.9,1493.0,38.7,14.0
L52004,L,2026-01-04 08:25:00,48.9,0.31290899051112964,60.15082688703481,WARNING,303.4,311.8,1499.0,45.0,16.0
L52005,L,2026-01-04 08:26:00,50.0,0.24707414491479726,58.80728932405318,WATCH,303.3,311.8,1692.0,30.6,18.0
L52006,L,2026-01-04 08:27:00,15.0,0.26101574100094155,99.99999465438661,CRITICAL,303.4,311.8,2268.0,15.8,20.0
L52007,L,2026-01-04 08:28:00,41.7,9.307003896152494,68.5309671170272,WARNING,303.4,311.8,1438.0,58.9,22.0
L52008,L,2026-01-04 08:29:00,66.0,0.37052034097205805,40.03259525226303,WATCH,303.5,311.9,1515.0,39.2,24.0
L52009,L,2026-01-04 08:30:00,64.1,0.3779919377912419,42.292376988683955,WATCH,303.4,311.9,1491.0,38.2,26.0
L52010,L,2026-01-04 08:31:00,50.0,0.44971024689383354,58.87061855666765,WARNING,303.5,312.0,1756.0,29.7,28.0
L52011,L,2026-01-04 08:32:00,0.4,99.60142198884313,72.94156121076793,CRITICAL,303.5,312.0,1366.0,54.5,30.0
L52012,L,2026-01-04 08:33:00,65.4,2.364147574055991,40.67620959837131,WATCH,303.5,312.0,1436.0,45.1,32.0
L52013,L,2026-01-04 08:34:00,0.8,99.21835770116128,27.01370263931981,CRITICAL,303.4,311.9,1377.0,41.6,34.0
L52016,L,2026-01-04 08:37:00,0.4,99.57587990334056,68.2044382785772,CRITICAL,303.3,311.8,1315.0,62.0,42.0
L52020,L,2026-01-04 08:41:00,0.4,99.61212035758335,71.27263993238418,CRITICAL,303.4,311.9,1298.0,63.9,59.0
L52023,L,2026-01-04 08:44:00,56.4,0.2910993624419648,51.30491715321802,WATCH,303.3,311.8,1842.0,24.5,67.0
L52027,L,2026-01-04 08:48:00,70.3,2.1873197704963423,34.98995518867812,WATCH,303.4,311.9,1434.0,44.6,78.0
L52030,L,2026-01-04 08:51:00,39.8,1.5718577149767126,70.87086001530466,WARNING,303.5,312.0,1441.0,56.8,88.0
L52031,L,2026-01-04 08:52:00,0.6,99.43334423389419,57.04079306326682,CRITICAL,303.7,312.1,1363.0,51.8,90.0
L52032,L,2026-01-04 08:53:00,55.0,0.5891467401605005,52.992837839404615,WATCH,303.7,312.2,1619.0,34.9,92.0
L52033,L,2026-01-04 08:54:00,55.6,0.12139013271515392,52.215710482241775,WATCH,303.7,312.2,1487.0,34.0,94.0
L52034,L,2026-01-04 08:55:00,56.3,0.2069388758420449,51.46881514399189,WATCH,303.7,312.2,1568.0,33.8,96.0
L52035,L,2026-01-04 08:56:00,59.3,0.46850607782033016,47.8491496079878,WATCH,303.7,312.3,1375.0,46.2,98.0
L52037,L,2026-01-04 08:58:00,76.1,0.6703379968364935,28.138635076039364,NORMAL,303.7,312.3,1606.0,37.4,103.0
L52038,L,2026-01-04 08:59:00,54.7,0.44480496244046963,53.2639062829703,WATCH,303.7,312.3,1349.0,51.0,105.0
L52039,L,2026-01-04 09:00:00,70.6,1.116078953568936,34.61812337117016,WATCH,303.7,312.4,1535.0,38.6,107.0
L52041,L,2026-01-04 09:02:00,57.8,0.3766934300950478,49.6594572000366,WATCH,303.5,312.3,1946.0,21.1,112.0
L52042,L,2026-01-04 09:03:00,63.0,3.8377584307554216,43.482439274276736,WATCH,303.5,312.1,1326.0,55.7,114.0
L52044,L,2026-01-04 09:05:00,83.2,0.3879295406013502,19.77490801597495,NORMAL,303.6,312.3,1451.0,43.4,119.0
L52046,L,2026-01-04 09:07:00,65.9,0.21828854765476047,40.118177772650185,WATCH,303.6,312.4,1781.0,28.7,124.0
L52047,L,2026-01-04 09:08:00,63.0,3.482387793188959,43.542065347217864,WATCH,303.6,312.5,1345.0,54.1,126.0
L52048,L,2026-01-04 09:09:00,71.3,5.089844453675438,33.80681695652342,WATCH,303.6,312.4,1418.0,46.0,128.0
L52049,L,2026-01-04 09:10:00,69.6,0.4678736916992014,35.73005175469987,WATCH,303.7,312.4,1718.0,26.5,130.0
L52051,L,2026-01-04 09:12:00,80.0,0.6790309695570257,23.504786167380942,NORMAL,303.7,312.4,1513.0,40.1,135.0
L52052,L,2026-01-04 09:13:00,52.1,4.729795785525807,56.31953094305189,WATCH,303.7,312.4,1316.0,59.3,137.0
L52054,L,2026-01-04 09:15:00,74.4,1.2184997437137108,30.091403802470936,WATCH,303.8,312.5,1619.0,30.9,142.0
L52055,L,2026-01-04 09:16:00,72.6,0.7147855688863083,32.23569116620711,WATCH,303.7,312.4,1702.0,31.2,144.0
L52058,L,2026-01-04 09:19:00,68.9,1.8304782517298266,36.607027111784305,WATCH,303.7,312.4,1348.0,51.0,152.0
L52062,L,2026-01-04 09:23:00,77.0,0.6262570553085556,27.077420578483995,NORMAL,303.7,312.5,1462.0,46.2,165.0
L52066,L,2026-01-04 09:27:00,71.7,0.8291696794391356,33.3073473911481,WATCH,303.8,312.5,1372.0,45.7,180.0
L52067,L,2026-01-04 09:28:00,70.8,0.7166441512428829,34.319526609868014,WATCH,303.7,312.5,1481.0,33.3,182.0
L52068,L,2026-01-04 09:29:00,65.9,1.6018359232218362,40.15649565776821,WATCH,303.7,312.4,1512.0,39.2,184.0
L52069,L,2026-01-04 09:30:00,72.7,1.4029639114234884,32.07728645400728,WATCH,303.7,312.5,1632.0,36.6,186.0
L52070,L,2026-01-04 09:31:00,65.8,0.3924340497783777,40.25804592758453,WATCH,303.7,312.4,1525.0,43.9,188.0
L52072,L,2026-01-04 09:33:00,49.4,0.970820222663809,59.53822643059268,WARNING,303.7,312.3,1922.0,23.1,193.0
L52079,L,2026-01-04 09:40:00,17.8,3.183458453876067,96.7214567974817,CRITICAL,303.6,312.3,2168.0,17.7,219.0
L52080,L,2026-01-04 09:41:00,48.6,51.41608310704423,46.93699006517654,WARNING,303.6,312.4,1388.0,41.9,221.0
L52082,L,2026-01-04 09:43:00,32.6,67.38614054030351,62.51872913801713,WARNING,303.6,312.3,1616.0,29.3,226.0
L52083,L,2026-01-04 09:44:00,15.0,0.18456012338408204,99.99999465438661,CRITICAL,303.6,312.4,2232.0,16.8,0.0
L52085,L,2026-01-04 09:46:00,40.4,3.7566831336530284,70.15654526654218,WARNING,303.6,312.4,1363.0,53.1,7.0
L52089,L,2026-01-04 09:50:00,63.0,0.19751283022737287,43.57807796643354,WATCH,303.5,312.4,1481.0,43.7,20.0
L52091,L,2026-01-04 09:52:00,54.2,0.2561687285251172,53.884130964787545,WATCH,303.5,312.3,1681.0,29.8,25.0
L52092,L,2026-01-04 09:53:00,59.9,0.21386354031711383,47.20520496082466,WATCH,303.5,312.2,1511.0,37.1,27.0
L52098,L,2026-01-04 09:59:00,82.1,0.22253712959556912,21.022727153087217,NORMAL,303.3,312.2,1457.0,40.7,48.0
L52099,L,2026-01-04 10:00:00,81.6,0.2251952807278413,21.66536584010904,NORMAL,303.3,312.2,1506.0,40.0,50.0
L52100,L,2026-01-04 10:01:00,0.5,99.54123456664799,58.834888531866355,CRITICAL,303.4,312.2,1337.0,69.4,52.0
L52101,L,2026-01-04 10:02:00,60.3,0.791247677142379,46.752715517160205,WATCH,303.4,312.3,1287.0,54.8,54.0
L52105,L,2026-01-04 10:06:00,57.9,0.299375901406416,49.50224289707053,WATCH,303.4,312.3,1680.0,30.6,67.0
L52106,L,2026-01-04 10:07:00,79.0,0.1926195032526133,24.75876012574941,NORMAL,303.4,312.3,1502.0,36.0,69.0
L52108,L,2026-01-04 10:09:00,81.5,0.26124649448555265,21.74264944346049,NORMAL,303.5,312.3,1584.0,35.2,74.0
L52109,L,2026-01-04 10:10:00,77.6,1.379406517761837,26.29966074685475,NORMAL,303.5,312.4,1340.0,44.5,76.0
L52110,L,2026-01-04 10:11:00,81.7,0.23583459893421402,21.505373318850232,NORMAL,303.4,312.3,1663.0,33.9,78.0
L52112,L,2026-01-04 10:13:00,81.8,0.7094756415571636,21.466100540186012,NORMAL,303.3,312.1,1418.0,44.7,83.0
L52114,L,2026-01-04 10:15:00,79.0,0.2893170112222114,24.731881411520263,NORMAL,303.4,312.2,1580.0,35.8,90.0
L52115,L,2026-01-04 10:16:00,77.1,0.524644007154427,26.956686589132627,NORMAL,303.4,312.3,1479.0,42.8,92.0
L52116,L,2026-01-04 10:17:00,0.4,99.63786014520898,77.87153784067469,CRITICAL,303.5,312.4,1284.0,70.6,94.0
L52117,L,2026-01-04 10:18:00,86.1,0.3567818781011378,16.328839622775387,NORMAL,303.4,312.3,1540.0,38.7,96.0
L52119,L,2026-01-04 10:20:00,36.0,5.448787301917212,75.28755660989057,WARNING,303.6,312.5,1286.0,62.4,101.0
L52120,L,2026-01-04 10:21:00,76.4,1.1183599319712851,27.772889651038568,NORMAL,303.6,312.6,1502.0,39.5,103.0
L52122,L,2026-01-04 10:23:00,67.3,0.9259164337930716,38.48191887922817,WATCH,303.5,312.6,1602.0,34.2,108.0
L52125,L,2026-01-04 10:26:00,69.2,2.3437739304954777,36.25684257612075,WATCH,303.6,312.7,1418.0,44.1,118.0
L52127,L,2026-01-04 10:28:00,56.1,2.3001709884568897,51.60181630069373,WATCH,303.7,312.7,1395.0,53.9,123.0
L52131,L,2026-01-04 10:32:00,76.9,0.8130087863779709,27.20762159568099,NORMAL,303.8,312.7,1596.0,36.6,134.0
L52133,L,2026-01-04 10:34:00,65.6,0.27016512154145683,40.44316287900462,WATCH,303.7,312.5,1670.0,26.1,139.0
L52134,L,2026-01-04 10:35:00,57.6,0.5153823411168015,49.931581059659266,WATCH,303.7,312.6,1702.0,29.1,141.0
L52138,L,2026-01-04 10:39:00,46.0,0.3108594834993078,63.58311489340199,WARNING,303.8,312.5,1523.0,47.0,152.0
L52139,L,2026-01-04 10:40:00,44.9,0.7567075667214046,64.85500766308849,WARNING,303.8,312.6,1735.0,25.9,154.0
L52140,L,2026-01-04 10:41:00,15.0,10.163671868996415,99.99999465438661,CRITICAL,303.9,312.7,1339.0,62.3,156.0
L52141,L,2026-01-04 10:42:00,25.7,0.33615824494077756,87.36878511804528,WARNING,303.9,312.7,1800.0,24.3,158.0
L52143,L,2026-01-04 10:44:00,18.2,0.9031044803906506,96.25608811570284,CRITICAL,303.9,312.7,1789.0,24.4,163.0
L52144,L,2026-01-04 10:45:00,36.8,0.5456891805102121,74.30752137613497,WARNING,303.9,312.7,1602.0,33.9,165.0
L52146,L,2026-01-04 10:47:00,37.3,0.4043926652742516,73.77113364445532,WARNING,303.8,312.6,1793.0,28.1,170.0
L52147,L,2026-01-04 10:48:00,29.4,1.2993980030361512,83.05222389943943,WARNING,303.9,312.6,1426.0,53.4,172.0
L52149,L,2026-01-04 10:50:00,56.7,1.4978793101760877,50.931604121148666,WATCH,303.9,312.7,1528.0,38.4,177.0
L52150,L,2026-01-04 10:51:00,49.5,1.6607739463654854,59.372930324383,WARNING,303.8,312.6,1565.0,36.0,179.0
L52151,L,2026-01-04 10:52:00,55.7,1.066899746073956,52.11009458637654,WATCH,303.8,312.7,1838.0,27.8,181.0
L52153,L,2026-01-04 10:54:00,58.6,1.4215603904071787,48.68037292465387,WATCH,303.8,312.7,1461.0,38.2,188.0
L52154,L,2026-01-04 10:55:00,66.2,9.407257725727906,39.81197156539093,WATCH,303.8,312.7,1414.0,41.7,190.0
L52155,L,2026-01-04 10:56:00,60.5,6.587106129728007,46.412570165045295,WATCH,303.7,312.7,1426.0,45.5,192.0
L52156,L,2026-01-04 10:57:00,4.1,95.88724477807432,74.62417807890046,CRITICAL,303.7,312.7,1359.0,56.8,194.0
L52157,L,2026-01-04 10:58:00,65.1,0.33259665132275557,41.08490910727526,WATCH,303.7,312.7,1540.0,44.8,196.0
L52158,L,2026-01-04 10:59:00,68.6,1.83489835465197,36.90420711486997,WATCH,303.6,312.7,1429.0,47.7,198.0
L52162,L,2026-01-04 11:03:00,49.7,9.651332639559048,59.2264772213424,WARNING,303.7,313.0,1811.0,24.3,209.0
L52163,L,2026-01-04 11:04:00,38.0,10.03189901303165,72.9033719520936,WARNING,303.8,313.1,1869.0,25.8,211.0
L52164,L,2026-01-04 11:05:00,0.7,99.31642370597496,91.02626771590394,CRITICAL,303.8,313.1,1256.0,58.7,213.0
L52166,L,2026-01-04 11:07:00,57.5,0.5365445864329784,49.981322349064996,WATCH,303.7,312.9,1502.0,40.5,0.0
L52168,L,2026-01-04 11:09:00,1.0,99.0281508299125,99.99999465438661,CRITICAL,303.8,313.1,2497.0,13.0,5.0
L52169,L,2026-01-04 11:10:00,28.9,0.5020363262330475,83.70331061688196,WARNING,303.9,313.2,1499.0,37.4,7.0
L52170,L,2026-01-04 11:11:00,23.7,1.404554504583554,89.72713442100535,CRITICAL,303.9,313.2,1393.0,46.5,9.0
L52172,L,2026-01-04 11:13:00,35.9,0.25509653078182226,75.4663937860333,WARNING,303.8,312.9,1573.0,34.6,14.0
L52173,L,2026-01-04 11:14:00,19.5,0.1555824470001906,94.69835738417754,CRITICAL,303.8,312.9,1819.0,23.7,16.0
L52175,L,2026-01-04 11:16:00,22.1,0.17834639759704662,91.69779968594631,CRITICAL,303.6,312.6,1540.0,39.8,21.0
L52180,L,2026-01-04 11:21:00,17.4,0.6202590566160117,97.21290096792052,CRITICAL,303.7,312.8,1832.0,23.6,35.0
L52182,L,2026-01-04 11:23:00,16.0,0.17606198698957828,98.83048574497597,CRITICAL,303.7,312.8,1627.0,31.7,40.0
L52183,L,2026-01-04 11:24:00,18.6,1.3632009033562207,95.73637573198023,CRITICAL,303.7,312.8,1437.0,51.3,42.0
L52184,L,2026-01-04 11:25:00,33.2,0.7120700150303014,78.63568963772613,WARNING,303.7,312.8,1364.0,46.3,44.0
L52187,L,2026-01-04 11:28:00,32.6,1.3751950250691067,79.25793763388718,WARNING,303.8,312.9,1442.0,48.3,52.0
L52189,L,2026-01-04 11:30:00,50.6,0.29859951150978986,58.09785444956578,WATCH,303.7,312.8,1523.0,40.7,59.0
L52190,L,2026-01-04 11:31:00,42.5,0.31995907465829126,67.68240247844717,WARNING,303.7,312.8,1543.0,38.3,61.0
L52194,L,2026-01-04 11:35:00,66.9,0.41960208966238105,38.99910671817445,WATCH,303.8,313.0,1452.0,38.6,72.0
L52195,L,2026-01-04 11:36:00,61.0,0.3525474425375334,45.84454399919308,WATCH,303.9,313.0,1759.0,28.4,74.0
L52196,L,2026-01-04 11:37:00,70.1,2.370402301094507,35.1198967150966,WATCH,303.9,313.0,1408.0,47.5,76.0
L52197,L,2026-01-04 11:38:00,68.3,0.1885841083926748,37.253069236568564,WATCH,303.9,313.0,1483.0,45.0,78.0
L52200,L,2026-01-04 11:41:00,61.9,0.24410192674694012,44.820287121338524,WATCH,304.1,313.1,1556.0,36.3,86.0
L52201,L,2026-01-04 11:42:00,50.9,5.792925786211268,57.80383479144744,WATCH,304.0,313.0,1350.0,61.1,88.0
L52202,L,2026-01-04 11:43:00,72.0,3.3463659609296843,32.905621019460426,WATCH,304.0,313.1,1404.0,47.1,90.0
L52204,L,2026-01-04 11:45:00,69.1,1.3082104261535383,36.3285366503711,WATCH,303.9,313.1,1639.0,29.0,95.0
L52206,L,2026-01-04 11:47:00,64.3,0.24053493024885214,41.96660558267551,WATCH,303.9,313.2,1481.0,40.0,100.0
L52207,L,2026-01-04 11:48:00,53.6,0.84347389660688,54.579601280260626,WATCH,304.0,313.3,1294.0,54.6,102.0
L52213,L,2026-01-04 11:54:00,47.0,0.17628431075147982,62.391760408281215,WARNING,304.0,313.1,1564.0,50.9,119.0
L52216,L,2026-01-04 11:57:00,60.1,1.452983882569802,46.895729494666064,WATCH,304.0,313.2,1615.0,37.8,127.0
L52218,L,2026-01-04 11:59:00,47.5,0.32351887239972926,61.80624278781178,WARNING,304.1,313.3,1732.0,28.5,132.0
L52221,L,2026-01-04 12:02:00,60.5,0.6289266306467637,46.519934729553206,WATCH,304.0,313.2,1314.0,47.1,144.0
L52222,L,2026-01-04 12:03:00,62.6,3.0494141823862146,43.98917493295615,WATCH,304.1,313.2,1569.0,35.8,146.0
L52223,L,2026-01-04 12:04:00,59.1,0.6699052894972938,48.12477889568622,WATCH,304.1,313.2,1468.0,39.4,148.0
L52224,L,2026-01-04 12:05:00,57.2,1.2942081980510625,50.38562409911756,WATCH,304.1,313.2,1412.0,47.5,150.0
